code,total_score,trend,reversion,volume,close,stop_loss,date
sz.300087,0.45,0.0,0.5,1.0,8.59,7.96,2026-02-24
sz.000100,0.45,0.0,0.5,1.0,4.8,4.48,2026-02-24
sh.600617,0.45,0.0,0.5,1.0,3.19,2.98,2026-02-24
sh.603122,0.42,0.3,0.5,0.5,16.78,14.79,2026-02-24
sh.603906,0.42,0.3,0.0,1.0,18.6,17.45,2026-02-24
sz.002940,0.42,0.3,0.5,0.5,32.18,30.2,2026-02-24
sh.600734,0.42,0.3,0.0,1.0,4.58,4.14,2026-02-24
sz.002596,0.42,0.3,0.5,0.5,4.39,4.01,2026-02-24
sz.002052,0.42,0.3,0.0,1.0,12.09,11.2,2026-02-24
sz.000536,0.42,0.3,0.0,1.0,4.74,4.48,2026-02-24
sz.300476,0.42,0.3,0.0,1.0,267.65,243.88,2026-02-24
sh.603496,0.4,1.0,0.0,0.0,29.8,27.23,2026-02-24
sz.399802,0.35,0.5,0.0,0.5,7925.0093,7598.03,2026-02-24
sh.000011,0.35,0.5,0.0,0.5,7215.2328,7177.23,2026-02-24
sz.399806,0.35,0.5,0.0,0.5,1528.3549,1472.68,2026-02-24
sz.399705,0.35,0.5,0.0,0.5,4579.5248,4384.56,2026-02-24
sh.000019,0.35,0.5,0.0,0.5,1268.135,1237.9,2026-02-24
sz.399664,0.35,0.5,0.0,0.5,1604.5759,1536.5,2026-02-24
sz.399662,0.35,0.5,0.0,0.5,2698.9331,2572.45,2026-02-24
sh.000033,0.35,0.5,0.0,0.5,4307.1449,4020.18,2026-02-24
sz.399659,0.35,0.5,0.0,0.5,5166.6654,4996.22,2026-02-24
sh.000030,0.35,0.5,0.0,0.5,2709.6581,2626.74,2026-02-24
sh.000026,0.35,0.5,0.0,0.5,6383.2878,5960.44,2026-02-24
sz.399673,0.35,0.5,0.0,0.5,3469.0184,3312.24,2026-02-24
sz.399667,0.35,0.5,0.0,0.5,5791.0312,5511.51,2026-02-24
sh.603599,0.35,0.5,0.0,0.5,14.91,13.42,2026-02-24
sz.002915,0.35,0.5,0.0,0.5,23.4,21.86,2026-02-24
sz.002815,0.35,0.5,0.0,0.5,15.47,14.32,2026-02-24
sz.002797,0.35,0.5,0.0,0.5,7.1,6.87,2026-02-24
sh.603650,0.35,0.5,0.0,0.5,61.59,55.78,2026-02-24
sh.000004,0.35,0.5,0.0,0.5,3909.5535,3797.19,2026-02-24
sh.000009,0.35,0.5,0.0,0.5,7341.0433,7086.99,2026-02-24
sh.000006,0.35,0.5,0.0,0.5,4372.6471,4225.5,2026-02-24
sh.000016,0.35,0.5,0.0,0.5,3041.3242,2962.09,2026-02-24
sh.000017,0.35,0.5,0.0,0.5,3480.3277,3404.15,2026-02-24
sh.000010,0.35,0.5,0.0,0.5,10351.6336,10089.96,2026-02-24
sh.603888,0.35,0.5,0.5,0.0,22.75,19.71,2026-02-24
sz.002985,0.35,0.5,0.0,0.5,44.34,39.59,2026-02-24
sz.300006,0.35,0.5,0.0,0.5,5.17,4.78,2026-02-24
sz.003035,0.35,0.5,0.0,0.5,7.17,6.35,2026-02-24
sz.300005,0.35,0.5,0.0,0.5,13.97,12.53,2026-02-24
sh.603212,0.35,0.5,0.0,0.5,16.24,13.93,2026-02-24
sz.300031,0.35,0.5,0.0,0.5,23.29,21.99,2026-02-24
sz.300039,0.35,0.5,0.0,0.5,6.37,6.07,2026-02-24
sh.603097,0.35,0.5,0.0,0.5,36.53,32.3,2026-02-24
sh.603067,0.35,0.5,0.0,0.5,38.2,33.67,2026-02-24
sh.603063,0.35,0.5,0.0,0.5,29.7,27.68,2026-02-24
sz.300109,0.35,0.5,0.0,0.5,18.99,17.59,2026-02-24
sz.300080,0.35,0.5,0.0,0.5,5.26,4.76,2026-02-24
sz.002643,0.35,0.5,0.0,0.5,17.28,16.16,2026-02-24
sz.002734,0.35,0.5,0.0,0.5,19.85,17.98,2026-02-24
sz.002708,0.35,0.5,0.0,0.5,13.95,13.18,2026-02-24
sz.300054,0.35,0.5,0.0,0.5,45.7,41.91,2026-02-24
sz.300042,0.35,0.5,0.0,0.5,36.03,32.03,2026-02-24
sz.002759,0.35,0.5,0.0,0.5,38.26,32.64,2026-02-24
sz.002756,0.35,0.5,0.0,0.5,55.1,49.33,2026-02-24
sz.002741,0.35,0.5,0.0,0.5,22.04,20.59,2026-02-24
sh.601619,0.35,0.5,0.0,0.5,6.41,5.67,2026-02-24
sz.300164,0.35,0.5,0.0,0.5,12.82,10.69,2026-02-24
sh.601888,0.35,0.5,0.5,0.0,85.18,77.13,2026-02-24
sz.300201,0.35,0.5,0.0,0.5,9.09,8.26,2026-02-24
sz.002636,0.35,0.5,0.0,0.5,25.67,22.96,2026-02-24
sh.603966,0.35,0.5,0.0,0.5,13.36,12.28,2026-02-24
sh.603986,0.35,0.5,0.0,0.5,323.05,289.84,2026-02-24
sz.300260,0.35,0.5,0.0,0.5,56.55,51.74,2026-02-24
sz.300377,0.35,0.5,0.0,0.5,21.68,19.33,2026-02-24
sz.300393,0.35,0.5,0.0,0.5,9.21,7.92,2026-02-24
sz.300368,0.35,0.5,0.0,0.5,13.03,12.01,2026-02-24
sh.600871,0.35,0.5,0.0,0.5,3.22,2.86,2026-02-24
sz.300215,0.35,0.5,0.0,0.5,10.1,8.83,2026-02-24
sz.300316,0.35,0.5,0.0,0.5,51.56,44.52,2026-02-24
sz.300224,0.35,0.5,0.0,0.5,17.81,16.46,2026-02-24
sz.300259,0.35,0.5,0.0,0.5,4.8,4.54,2026-02-24
sh.600814,0.35,0.5,0.0,0.5,8.56,7.66,2026-02-24
sz.300444,0.35,0.5,0.0,0.5,15.65,13.41,2026-02-24
sz.300456,0.35,0.5,0.0,0.5,54.1,46.92,2026-02-24
sz.300467,0.35,0.5,0.0,0.5,34.31,31.17,2026-02-24
sz.300696,0.35,0.5,0.0,0.5,33.17,29.71,2026-02-24
sz.300581,0.35,0.5,0.0,0.5,16.25,15.06,2026-02-24
sh.600759,0.35,0.5,0.0,0.5,5.43,4.58,2026-02-24
sh.600725,0.35,0.5,0.0,0.5,4.83,4.46,2026-02-24
sz.002556,0.35,0.5,0.0,0.5,6.52,6.1,2026-02-24
sz.002562,0.35,0.5,0.0,0.5,7.48,6.8,2026-02-24
sz.002548,0.35,0.5,0.0,0.5,6.72,6.05,2026-02-24
sz.002552,0.35,0.5,0.0,0.5,20.45,18.45,2026-02-24
sz.002546,0.35,0.5,0.0,0.5,9.62,8.76,2026-02-24
sz.002523,0.35,0.5,0.0,0.5,4.6,4.32,2026-02-24
sz.399666,0.35,0.5,0.0,0.5,2328.3797,2214.11,2026-02-24
sz.399678,0.35,0.5,0.0,0.5,670.286,643.98,2026-02-24
sh.600618,0.35,0.5,0.0,0.5,15.76,13.94,2026-02-24
sz.300769,0.35,0.5,0.0,0.5,41.25,37.97,2026-02-24
sz.300748,0.35,0.5,0.0,0.5,37.54,33.94,2026-02-24
sh.600580,0.35,0.5,0.0,0.5,45.07,41.95,2026-02-24
sh.600550,0.35,0.5,0.0,0.5,16.7,14.8,2026-02-24
sh.600549,0.35,0.5,0.0,0.5,59.77,52.43,2026-02-24
sh.600498,0.35,0.5,0.0,0.5,44.04,37.8,2026-02-24
sz.300737,0.35,0.5,0.0,0.5,7.17,6.39,2026-02-24
sz.300775,0.35,0.5,0.0,0.5,43.04,37.72,2026-02-24
sz.002488,0.35,0.5,0.0,0.5,12.91,11.78,2026-02-24
sh.600477,0.35,0.5,0.0,0.5,3.89,3.4,2026-02-24
sh.600452,0.35,0.5,0.0,0.5,12.2,11.04,2026-02-24
sz.301031,0.35,0.5,0.0,0.5,146.75,134.75,2026-02-24
sz.300990,0.35,0.5,0.0,0.5,88.7,79.44,2026-02-24
sz.300870,0.35,0.5,0.0,0.5,239.96,207.53,2026-02-24
sz.300855,0.35,0.5,0.0,0.5,40.9,36.44,2026-02-24
sz.300852,0.35,0.5,0.0,0.5,47.73,43.04,2026-02-24
sz.301248,0.35,0.5,0.0,0.5,49.66,44.78,2026-02-24
sz.301183,0.35,0.5,0.0,0.5,158.57,134.65,2026-02-24
sz.301468,0.35,0.5,0.0,0.5,75.16,63.37,2026-02-24
sh.600259,0.35,0.5,0.0,0.5,87.07,76.75,2026-02-24
sz.301377,0.35,0.5,0.0,0.5,190.16,166.93,2026-02-24
sz.301338,0.35,0.5,0.0,0.5,127.78,111.62,2026-02-24
sz.002471,0.35,0.5,0.0,0.5,9.17,7.7,2026-02-24
sz.002459,0.35,0.5,0.0,0.5,12.16,11.01,2026-02-24
sz.000591,0.35,0.5,0.0,0.5,5.53,5.09,2026-02-24
sz.000560,0.35,0.5,0.0,0.5,3.29,3.02,2026-02-24
sz.399013,0.35,0.5,0.0,0.5,5893.853,5725.61,2026-02-24
sz.399012,0.35,0.5,0.0,0.5,4724.0584,4533.37,2026-02-24
sz.399011,0.35,0.5,0.0,0.5,6959.7607,6738.3,2026-02-24
sz.399010,0.35,0.5,0.0,0.5,9718.0423,9355.14,2026-02-24
sz.399008,0.35,0.5,0.0,0.5,1763.5209,1707.24,2026-02-24
sz.399002,0.35,0.5,0.0,0.5,19196.6366,18588.7,2026-02-24
sz.399001,0.35,0.5,0.0,0.5,14291.5657,13838.88,2026-02-24
sz.302132,0.35,0.5,0.0,0.5,81.08,76.61,2026-02-24
sh.600173,0.35,0.5,0.0,0.5,8.45,7.66,2026-02-24
sz.301536,0.35,0.5,0.0,0.5,71.28,65.03,2026-02-24
sz.002427,0.35,0.5,0.0,0.5,7.62,6.89,2026-02-24
sz.000690,0.35,0.5,0.0,0.5,4.46,4.28,2026-02-24
sz.000612,0.35,0.5,0.0,0.5,14.09,12.64,2026-02-24
sz.002389,0.35,0.5,0.0,0.5,24.17,22.62,2026-02-24
sz.399303,0.35,0.5,0.0,0.5,10969.7061,10585.32,2026-02-24
sz.399235,0.35,0.5,0.0,0.5,1146.1139,1106.88,2026-02-24
sz.399233,0.35,0.5,0.0,0.5,3746.4645,3623.54,2026-02-24
sz.399107,0.35,0.5,0.0,0.5,2839.2216,2756.64,2026-02-24
sh.600105,0.35,0.5,0.0,0.5,27.79,24.07,2026-02-24
sz.399106,0.35,0.5,0.0,0.5,2713.3798,2634.52,2026-02-24
sz.399102,0.35,0.5,0.0,0.5,4174.841,4022.54,2026-02-24
sz.399101,0.35,0.5,0.0,0.5,15594.1182,15143.8,2026-02-24
sz.399100,0.35,0.5,0.0,0.5,12767.9865,12395.13,2026-02-24
sz.399015,0.35,0.5,0.0,0.5,3214.0176,3094.26,2026-02-24
sz.000778,0.35,0.5,0.0,0.5,5.07,4.75,2026-02-24
sz.002361,0.35,0.5,0.0,0.5,13.43,11.05,2026-02-24
sz.002339,0.35,0.5,0.0,0.5,12.38,10.92,2026-02-24
sz.002298,0.35,0.5,0.0,0.5,10.83,10.13,2026-02-24
sz.399429,0.35,0.5,0.0,0.5,1989.1305,1907.39,2026-02-24
sz.399416,0.35,0.5,0.0,0.5,5546.5607,5366.92,2026-02-24
sh.600089,0.35,0.5,0.0,0.5,29.88,27.19,2026-02-24
sh.600063,0.35,0.5,0.0,0.5,7.13,6.47,2026-02-24
sz.399407,0.35,0.5,0.0,0.5,3556.5003,3392.83,2026-02-24
sz.399401,0.35,0.5,0.0,0.5,5345.5142,5155.01,2026-02-24
sz.399366,0.35,0.5,0.0,0.5,3110.7377,2893.56,2026-02-24
sz.399326,0.35,0.5,0.0,0.5,6691.8485,6374.66,2026-02-24
sh.000091,0.35,0.5,0.0,0.5,16333.3512,15848.44,2026-02-24
sh.000090,0.35,0.5,0.0,0.5,1531.3728,1493.43,2026-02-24
sh.000078,0.35,0.5,0.0,0.5,3883.5546,3703.4,2026-02-24
sh.000854,0.35,0.5,0.0,0.5,7139.1371,6702.24,2026-02-24
sh.000852,0.35,0.5,0.0,0.5,8299.7705,8002.08,2026-02-24
sh.000161,0.35,0.5,0.0,0.5,1939.1937,1864.83,2026-02-24
sh.000146,0.35,0.5,0.0,0.5,8935.308,8564.61,2026-02-24
sh.000105,0.35,0.5,0.0,0.5,6569.1826,6186.98,2026-02-24
sz.002291,0.35,0.5,0.0,0.5,7.73,6.7,2026-02-24
sz.002290,0.35,0.5,0.0,0.5,64.14,57.93,2026-02-24
sz.002266,0.35,0.5,0.0,0.5,5.0,4.62,2026-02-24
sz.000819,0.35,0.5,0.0,0.5,16.8,15.69,2026-02-24
sz.002264,0.35,0.5,0.0,0.5,10.68,9.11,2026-02-24
sz.002254,0.35,0.5,0.0,0.5,13.39,12.16,2026-02-24
sz.002222,0.35,0.5,0.0,0.5,72.93,64.83,2026-02-24
sz.002218,0.35,0.5,0.0,0.5,6.79,5.72,2026-02-24
sz.002206,0.35,0.5,0.0,0.5,7.24,6.74,2026-02-24
sz.399629,0.35,0.5,0.0,0.5,3126.9142,3029.32,2026-02-24
sz.399628,0.35,0.5,0.0,0.5,2660.2772,2553.86,2026-02-24
sz.399626,0.35,0.5,0.0,0.5,2162.4981,2073.62,2026-02-24
sz.399625,0.35,0.5,0.0,0.5,2572.8228,2481.04,2026-02-24
sz.399624,0.35,0.5,0.0,0.5,2861.0042,2743.43,2026-02-24
sz.399623,0.35,0.5,0.0,0.5,9631.2629,9325.42,2026-02-24
sh.000102,0.35,0.5,0.0,0.5,8812.8721,8367.86,2026-02-24
sh.000100,0.35,0.5,0.0,0.5,6401.4409,6240.89,2026-02-24
sh.000099,0.35,0.5,0.0,0.5,9923.7097,9614.38,2026-02-24
sh.000098,0.35,0.5,0.0,0.5,5604.0773,5461.72,2026-02-24
sh.000097,0.35,0.5,0.0,0.5,12912.7385,12374.14,2026-02-24
sh.000095,0.35,0.5,0.0,0.5,4296.5467,4137.09,2026-02-24
sh.000094,0.35,0.5,0.0,0.5,5352.9957,4992.27,2026-02-24
sh.000093,0.35,0.5,0.0,0.5,12578.9793,12275.96,2026-02-24
sh.000092,0.35,0.5,0.0,0.5,5765.3741,5422.86,2026-02-24
sz.002195,0.35,0.5,0.0,0.5,10.15,9.15,2026-02-24
sz.002181,0.35,0.5,0.5,0.0,10.84,9.08,2026-02-24
sz.002165,0.35,0.5,0.0,0.5,12.52,10.62,2026-02-24
sz.002161,0.35,0.5,0.0,0.5,9.01,8.4,2026-02-24
sh.000068,0.35,0.5,0.0,0.5,4801.7935,4499.36,2026-02-24
sh.000066,0.35,0.5,0.0,0.5,4277.8508,4030.94,2026-02-24
sh.000065,0.35,0.5,0.0,0.5,3802.9472,3703.47,2026-02-24
sh.000064,0.35,0.5,0.0,0.5,3740.7218,3645.0,2026-02-24
sh.000062,0.35,0.5,0.0,0.5,2187.2816,2128.96,2026-02-24
sh.000060,0.35,0.5,0.0,0.5,4552.2948,4448.42,2026-02-24
sh.000059,0.35,0.5,0.0,0.5,3571.7048,3462.82,2026-02-24
sh.000058,0.35,0.5,0.0,0.5,4704.1112,4583.82,2026-02-24
sz.399644,0.35,0.5,0.0,0.5,3748.6669,3644.4,2026-02-24
sz.399642,0.35,0.5,0.0,0.5,2514.0534,2421.23,2026-02-24
sz.399640,0.35,0.5,0.0,0.5,3114.371,2992.91,2026-02-24
sz.399636,0.35,0.5,0.0,0.5,8437.7771,8070.56,2026-02-24
sz.399635,0.35,0.5,0.0,0.5,2422.1585,2322.29,2026-02-24
sz.399630,0.35,0.5,0.0,0.5,1869.3855,1804.36,2026-02-24
sh.000021,0.35,0.5,0.0,0.5,1101.6946,1073.51,2026-02-24
sh.000056,0.35,0.5,0.0,0.5,1291.5407,1255.34,2026-02-24
sh.000054,0.35,0.5,0.0,0.5,1605.9144,1557.83,2026-02-24
sh.000051,0.35,0.5,0.0,0.5,9663.1954,9438.87,2026-02-24
sh.000050,0.35,0.5,0.0,0.5,2434.5801,2375.14,2026-02-24
sh.000048,0.35,0.5,0.0,0.5,1466.2929,1431.23,2026-02-24
sh.000047,0.35,0.5,0.0,0.5,4114.5713,4011.26,2026-02-24
sh.000046,0.35,0.5,0.0,0.5,5517.4322,5362.03,2026-02-24
sh.000045,0.35,0.5,0.0,0.5,6391.6654,6169.15,2026-02-24
sh.000044,0.35,0.5,0.0,0.5,4763.2882,4645.42,2026-02-24
sh.000043,0.35,0.5,0.0,0.5,2587.6118,2518.24,2026-02-24
sh.000042,0.35,0.5,0.0,0.5,1785.2686,1748.09,2026-02-24
sz.002115,0.35,0.5,0.0,0.5,14.69,12.76,2026-02-24
sh.000002,0.35,0.5,0.0,0.5,4317.2891,4222.79,2026-02-24
sh.000001,0.35,0.5,0.0,0.5,4117.4089,4027.36,2026-02-24
sz.300657,0.32,0.8,0.0,0.0,32.06,29.21,2026-02-24
sz.300638,0.32,0.8,0.0,0.0,29.82,27.4,2026-02-24
sz.300602,0.32,0.8,0.0,0.0,35.75,31.88,2026-02-24
sz.300579,0.32,0.8,0.0,0.0,31.95,29.59,2026-02-24
sz.002929,0.32,0.8,0.0,0.0,47.38,43.21,2026-02-24
sh.603626,0.32,0.8,0.0,0.0,26.68,23.26,2026-02-24
sh.603533,0.32,0.8,0.0,0.0,33.86,30.0,2026-02-24
sh.603876,0.32,0.8,0.0,0.0,19.55,17.49,2026-02-24
sh.603663,0.32,0.8,0.0,0.0,44.56,40.18,2026-02-24
sh.603629,0.32,0.8,0.0,0.0,55.84,48.62,2026-02-24
sz.002177,0.32,0.8,0.0,0.0,8.45,7.59,2026-02-24
sh.600216,0.32,0.8,0.0,0.0,15.73,14.87,2026-02-24
sz.399248,0.32,0.8,0.0,0.0,1058.6067,943.78,2026-02-24
sz.002912,0.32,0.8,0.0,0.0,32.95,30.67,2026-02-24
sz.002897,0.32,0.8,0.0,0.0,57.84,52.39,2026-02-24
sz.002881,0.32,0.8,0.0,0.0,46.99,43.96,2026-02-24
sz.002850,0.32,0.8,0.0,0.0,174.08,157.31,2026-02-24
sz.002837,0.32,0.8,0.0,0.0,109.1,95.76,2026-02-24
sh.603319,0.32,0.8,0.0,0.0,38.54,35.08,2026-02-24
sh.603232,0.32,0.8,0.0,0.0,23.64,20.39,2026-02-24
sz.002970,0.32,0.8,0.0,0.0,76.01,68.11,2026-02-24
sz.002969,0.32,0.8,0.0,0.0,29.22,24.95,2026-02-24
sz.002951,0.32,0.8,0.0,0.0,17.53,15.76,2026-02-24
sz.002937,0.32,0.8,0.0,0.0,24.95,22.39,2026-02-24
sz.300383,0.32,0.8,0.0,0.0,15.86,13.61,2026-02-24
sz.300352,0.32,0.8,0.0,0.0,6.8,6.18,2026-02-24
sh.601595,0.32,0.8,0.0,0.0,29.26,25.41,2026-02-24
sh.601360,0.32,0.8,0.0,0.0,12.76,11.55,2026-02-24
sz.300258,0.32,0.8,0.0,0.0,16.29,14.95,2026-02-24
sz.300251,0.32,0.8,0.0,0.0,21.78,17.62,2026-02-24
sz.300249,0.32,0.8,0.0,0.0,17.8,16.12,2026-02-24
sz.000977,0.32,0.8,0.0,0.0,63.39,58.8,2026-02-24
sz.300678,0.32,0.8,0.0,0.0,33.4,31.02,2026-02-24
sz.300666,0.32,0.8,0.0,0.0,143.0,129.7,2026-02-24
sh.603912,0.32,0.8,0.0,0.0,9.25,8.62,2026-02-24
sh.603887,0.32,0.8,0.0,0.0,15.86,14.45,2026-02-24
sh.603881,0.32,0.8,0.0,0.0,38.98,33.65,2026-02-24
sh.600715,0.32,0.8,0.0,0.0,2.29,2.11,2026-02-24
sz.002642,0.32,0.8,0.0,0.0,8.5,8.07,2026-02-24
sh.605007,0.32,0.8,0.0,0.0,15.66,14.26,2026-02-24
sz.002238,0.32,0.8,0.0,0.0,8.65,7.84,2026-02-24
sz.002235,0.32,0.8,0.0,0.0,10.49,9.48,2026-02-24
sz.301510,0.32,0.8,0.0,0.0,38.36,35.12,2026-02-24
sh.600186,0.32,0.8,0.0,0.0,6.3,5.75,2026-02-24
sh.600185,0.32,0.8,0.0,0.0,7.18,6.55,2026-02-24
sz.002229,0.32,0.8,0.0,0.0,16.44,15.21,2026-02-24
sz.001267,0.32,0.8,0.0,0.0,29.93,26.15,2026-02-24
sh.603985,0.32,0.8,0.0,0.0,17.06,15.63,2026-02-24
sh.603960,0.32,0.8,0.0,0.0,26.75,24.6,2026-02-24
sh.603950,0.32,0.8,0.0,0.0,38.78,34.9,2026-02-24
sz.002624,0.32,0.8,0.0,0.0,20.65,18.25,2026-02-24
sz.002537,0.32,0.8,0.0,0.0,9.05,8.48,2026-02-24
sz.002623,0.32,0.8,0.0,0.0,29.04,24.63,2026-02-24
sz.300738,0.32,0.8,0.0,0.0,23.8,20.76,2026-02-24
sz.301358,0.32,0.8,0.0,0.0,67.76,60.72,2026-02-24
sz.000833,0.32,0.8,0.0,0.0,23.75,21.25,2026-02-24
sz.000818,0.32,0.8,0.0,0.0,23.03,21.02,2026-02-24
sz.000815,0.32,0.8,0.0,0.0,14.26,12.57,2026-02-24
sz.000962,0.32,0.8,0.0,0.0,46.65,40.6,2026-02-24
sz.001212,0.32,0.8,0.0,0.0,52.32,47.93,2026-02-24
sz.000886,0.32,0.8,0.0,0.0,6.57,6.17,2026-02-24
sh.600797,0.32,0.8,0.0,0.0,10.58,9.74,2026-02-24
sh.603189,0.32,0.8,0.0,0.0,21.28,19.74,2026-02-24
sh.603186,0.32,0.8,0.0,0.0,79.58,69.55,2026-02-24
sh.603150,0.32,0.8,0.0,0.0,60.31,54.11,2026-02-24
sh.603138,0.32,0.8,0.0,0.0,20.93,18.32,2026-02-24
sz.002270,0.32,0.8,0.0,0.0,33.51,30.46,2026-02-24
sz.002268,0.32,0.8,0.0,0.0,20.01,18.67,2026-02-24
sz.300438,0.32,0.8,0.0,0.0,47.84,42.81,2026-02-24
sz.300436,0.32,0.8,0.0,0.0,117.5,98.51,2026-02-24
sz.300207,0.32,0.8,0.0,0.0,25.54,23.74,2026-02-24
sh.603019,0.32,0.8,0.0,0.0,91.5,85.69,2026-02-24
sz.300188,0.32,0.8,0.0,0.0,14.19,12.51,2026-02-24
sz.300166,0.32,0.8,0.0,0.0,13.49,11.72,2026-02-24
sz.300403,0.32,0.8,0.0,0.0,14.14,13.32,2026-02-24
sh.600292,0.32,0.8,0.0,0.0,15.9,14.8,2026-02-24
sz.000006,0.32,0.8,0.0,0.0,9.27,8.5,2026-02-24
sz.300814,0.32,0.8,0.0,0.0,81.67,71.15,2026-02-24
sh.600602,0.32,0.8,0.0,0.0,20.8,18.57,2026-02-24
sz.300768,0.32,0.8,0.0,0.0,18.87,17.68,2026-02-24
sz.300113,0.32,0.8,0.0,0.0,26.58,23.18,2026-02-24
sz.300079,0.32,0.8,0.0,0.0,6.44,5.88,2026-02-24
sz.300047,0.32,0.8,0.0,0.0,13.82,12.78,2026-02-24
sz.300497,0.32,0.8,0.0,0.0,16.1,14.58,2026-02-24
sz.300493,0.32,0.8,0.0,0.0,19.91,18.21,2026-02-24
sz.000628,0.32,0.8,0.0,0.0,52.68,48.1,2026-02-24
sz.300895,0.32,0.8,0.0,0.0,58.61,50.86,2026-02-24
sz.300857,0.32,0.8,0.0,0.0,241.33,212.61,2026-02-24
sz.002407,0.32,0.8,0.0,0.0,30.4,27.63,2026-02-24
sz.002378,0.32,0.8,0.0,0.0,30.5,26.95,2026-02-24
sz.000738,0.32,0.8,0.0,0.0,28.63,25.46,2026-02-24
sz.301292,0.32,0.8,0.0,0.0,58.9,51.13,2026-02-24
sz.301285,0.32,0.8,0.0,0.0,79.29,71.68,2026-02-24
sh.600392,0.32,0.8,0.0,0.0,29.12,25.96,2026-02-24
sz.000712,0.32,0.8,0.0,0.0,12.86,12.16,2026-02-24
sz.000559,0.32,0.8,0.0,0.0,19.88,17.41,2026-02-24
sz.000555,0.32,0.8,0.0,0.0,17.58,16.12,2026-02-24
sz.002439,0.32,0.8,0.0,0.0,14.32,13.5,2026-02-24
sz.301029,0.32,0.8,0.0,0.0,29.08,27.16,2026-02-24
sz.300953,0.32,0.8,0.0,0.0,171.9,154.57,2026-02-24
sz.002429,0.32,0.8,0.0,0.0,10.58,9.14,2026-02-24
sz.002421,0.32,0.8,0.0,0.0,2.95,2.78,2026-02-24
sz.000672,0.32,0.8,0.0,0.0,15.28,13.97,2026-02-24
sz.300486,0.32,0.8,0.0,0.0,24.21,21.62,2026-02-24
sz.300480,0.32,0.8,0.0,0.0,27.53,24.46,2026-02-24
sh.600884,0.32,0.8,0.0,0.0,13.75,12.42,2026-02-24
sh.603058,0.32,0.8,0.0,0.0,12.72,11.49,2026-02-24
sh.600862,0.32,0.8,0.0,0.0,26.89,25.0,2026-02-24
sz.300469,0.32,0.8,0.0,0.0,69.82,63.17,2026-02-24
sz.301095,0.32,0.8,0.0,0.0,89.21,80.09,2026-02-24
sz.002067,0.32,0.8,0.0,0.0,5.77,5.35,2026-02-24
sh.000037,0.32,0.8,0.0,0.0,6419.9704,6216.68,2026-02-24
sh.000069,0.32,0.8,0.0,0.0,4857.4522,4736.73,2026-02-24
sz.002063,0.32,0.8,0.0,0.0,6.66,6.31,2026-02-24
sz.399668,0.32,0.8,0.0,0.0,5220.3313,5023.28,2026-02-24
sz.002757,0.32,0.8,0.0,0.0,22.95,19.84,2026-02-24
sh.600126,0.32,0.8,0.0,0.0,8.82,8.0,2026-02-24
sz.300231,0.32,0.8,0.0,0.0,11.4,10.74,2026-02-24
sz.300271,0.32,0.8,0.0,0.0,7.96,7.43,2026-02-24
sh.601789,0.32,0.8,0.0,0.0,5.27,5.0,2026-02-24
sz.399994,0.32,0.8,0.0,0.0,1985.4599,1879.09,2026-02-24
sz.002036,0.3,0.0,0.0,1.0,11.1,10.28,2026-02-24
sh.000007,0.3,0.0,0.5,0.5,4833.9199,4726.43,2026-02-24
sz.002040,0.3,0.0,0.0,1.0,10.62,9.94,2026-02-24
sz.002041,0.3,0.0,0.0,1.0,10.54,9.76,2026-02-24
sz.002046,0.3,0.0,0.0,1.0,46.93,42.02,2026-02-24
sh.601669,0.3,0.0,0.0,1.0,5.64,5.36,2026-02-24
sh.601700,0.3,0.0,0.0,1.0,5.97,5.34,2026-02-24
sz.300278,0.3,0.0,0.0,1.0,5.73,5.37,2026-02-24
sz.300228,0.3,0.0,0.0,1.0,10.73,9.67,2026-02-24
sz.300236,0.3,0.0,0.0,1.0,80.75,72.93,2026-02-24
sh.600121,0.3,0.0,0.0,1.0,4.47,4.1,2026-02-24
sz.002060,0.3,0.0,0.5,0.5,3.82,3.67,2026-02-24
sh.601069,0.3,0.0,0.0,1.0,36.06,31.47,2026-02-24
sh.601113,0.3,0.0,0.0,1.0,4.73,4.43,2026-02-24
sh.601117,0.3,0.0,0.0,1.0,8.69,8.11,2026-02-24
sh.601179,0.3,0.0,0.0,1.0,15.38,13.63,2026-02-24
sh.601218,0.3,0.0,0.0,1.0,5.57,5.27,2026-02-24
sz.300346,0.3,0.0,0.0,1.0,55.85,50.42,2026-02-24
sh.600096,0.3,0.0,0.0,1.0,39.36,36.23,2026-02-24
sz.002094,0.3,0.0,0.5,0.5,7.6,6.94,2026-02-24
sz.002121,0.3,0.0,0.0,1.0,9.29,8.43,2026-02-24
sh.600468,0.3,0.0,0.0,1.0,7.6,7.04,2026-02-24
sz.301078,0.3,0.0,0.5,0.5,10.63,9.91,2026-02-24
sz.301155,0.3,0.0,0.0,1.0,76.8,69.78,2026-02-24
sh.603077,0.3,0.0,0.0,1.0,2.62,2.36,2026-02-24
sh.603083,0.3,0.0,0.0,1.0,105.01,93.55,2026-02-24
sz.300128,0.3,0.0,0.0,1.0,7.25,6.69,2026-02-24
sh.600889,0.3,0.0,0.0,1.0,17.13,15.97,2026-02-24
sz.000629,0.3,0.0,0.0,1.0,3.85,3.5,2026-02-24
sz.000630,0.3,0.0,0.0,1.0,7.51,6.61,2026-02-24
sz.002434,0.3,0.0,0.0,1.0,9.63,8.82,2026-02-24
