date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2026-01-05,sh.551000,99.9630,100.0600,99.4670,99.6310,99.7890,8623214,859323697.0000,3,8.027113,1,-0.158300,,,,,1
2026-01-06,sh.551000,99.8050,100.0800,99.5210,99.5640,99.6310,6469254,644712963.0000,3,6.090080,1,-0.067200,,,,,1
2026-01-07,sh.551000,99.7270,99.7270,99.5740,99.6560,99.5640,2502538,249331789.0000,3,2.496893,1,0.092400,,,,,1
2026-01-08,sh.551000,99.6900,99.7300,99.6500,99.6910,99.6560,10487941,1045634958.0000,3,10.516746,1,0.035100,,,,,1
2026-01-09,sh.551000,99.9010,99.9990,99.6940,99.7970,99.6910,1136369,113445813.0000,3,1.139490,1,0.106300,,,,,1
2026-01-12,sh.551000,99.7520,99.8400,99.7210,99.7430,99.7970,1093597,109093464.0000,3,1.130612,1,-0.054100,,,,,1
2026-01-13,sh.551000,99.7430,99.7810,99.7040,99.7400,99.7430,581885,58030615.0000,3,0.601580,1,-0.003000,,,,,1
2026-01-14,sh.551000,99.7200,99.8000,99.7200,99.7700,99.7400,39015368,3891593793.0000,3,40.335926,1,0.030100,,,,,1
2026-01-15,sh.551000,99.8190,99.8210,99.7930,99.8060,99.7700,64661242,6453836378.0000,3,66.849839,1,0.036100,,,,,1
2026-01-16,sh.551000,99.7880,99.8810,99.7870,99.8060,99.8060,60820986,6070554122.0000,3,62.879601,1,0.000000,,,,,1
2026-01-19,sh.551000,99.8410,99.8600,99.7740,99.8050,99.8060,8136290,811985731.0000,3,8.411680,1,-0.001000,,,,,1
2026-01-20,sh.551000,99.8100,99.8380,99.8000,99.8300,99.8050,13877877,1385188080.0000,3,14.347603,1,0.025000,,,,,1
2026-01-21,sh.551000,99.8680,99.8680,99.7910,99.8300,99.8300,28957828,2890860022.0000,3,29.937967,1,0.000000,,,,,1
2026-01-22,sh.551000,99.8500,99.8850,99.8200,99.8750,99.8300,50803516,5073234013.0000,3,52.523069,1,0.045100,,,,,1
2026-01-23,sh.551000,100.0050,100.0320,99.8950,99.9910,99.8750,3704230,370401643.0000,3,3.869613,1,0.116100,,,,,1
2026-01-26,sh.551000,100.0400,100.0400,99.9520,99.9920,99.9910,82340,8230824.0000,3,0.090757,1,0.001000,,,,,1
2026-01-27,sh.551000,99.9920,100.0160,99.9770,99.9990,99.9920,38319461,3831752900.0000,3,42.236425,1,0.007000,,,,,1
2026-01-28,sh.551000,99.9800,100.0100,99.9800,100.0070,99.9990,34650781,3465390418.0000,3,38.192737,1,0.008000,,,,,1
2026-01-29,sh.551000,100.0070,100.0500,100.0070,100.0330,100.0070,5378369,538028192.0000,3,5.928139,1,0.026000,,,,,1
2026-01-30,sh.551000,100.0380,100.0800,100.0210,100.0430,100.0330,10346719,1035121375.0000,3,11.404347,1,0.010000,,,,,1
2026-02-02,sh.551000,100.0700,100.0730,100.0070,100.0500,100.0430,976361,97690216.0000,3,1.076163,1,0.007000,,,,,1
2026-02-03,sh.551000,100.0300,100.0650,100.0280,100.0390,100.0500,27328821,2734111324.0000,3,30.122336,1,-0.011000,,,,,1
2026-02-04,sh.551000,100.0500,100.0710,100.0350,100.0680,100.0390,29007168,2902591535.0000,3,31.972242,1,0.029000,,,,,1
2026-02-05,sh.551000,100.0470,100.0840,100.0470,100.0750,100.0680,2685533,268738662.0000,3,2.960045,1,0.007000,,,,,1
2026-02-06,sh.551000,100.0900,100.1080,100.0900,100.1070,100.0750,19794779,1981458287.0000,3,21.818175,1,0.032000,,,,,1
2026-02-09,sh.551000,100.1060,100.1360,100.1060,100.1280,100.1070,26752935,2678641818.0000,3,29.487584,1,0.021000,,,,,1
2026-02-10,sh.551000,100.1280,100.1800,100.1260,100.1800,100.1280,931082,93253279.0000,3,1.026256,1,0.051900,,,,,1
2026-02-11,sh.551000,100.1530,100.2440,100.1530,100.2390,100.1800,26055370,2611268913.0000,3,28.719348,1,0.058900,,,,,1
2026-02-12,sh.551000,100.2330,100.3250,100.2320,100.2900,100.2390,587250,58895140.0000,3,0.647292,1,0.050900,,,,,1
2026-02-13,sh.551000,100.3600,100.3790,100.2570,100.3040,100.2900,4754486,476856860.0000,3,5.240599,1,0.014000,,,,,1
2026-02-24,sh.551000,100.3850,100.3850,100.3230,100.3400,100.3040,4004583,401836074.0000,3,4.414023,1,0.035900,,,,,1
