date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2024-10-14,sz.002777,16.7468572500,17.9466025000,16.2411795000,17.8672805000,16.5683827500,29288321,509207987.0800,2,7.240400,1,7.839600,78.253713,4.506782,6.015733,-52.612868,0
2024-10-15,sz.002777,17.4111790000,18.5216870000,17.3516875000,17.3616027500,17.8672805000,28851770,520165356.3500,2,7.132500,1,-2.830200,76.038985,4.379232,5.845477,-51.123825,0
2024-10-16,sz.002777,16.8658402500,19.0967715000,16.8559250000,19.0967715000,17.3616027500,35852902,667339912.5100,2,8.863300,1,9.994300,83.638541,4.816905,6.429690,-56.233288,0
2024-10-17,sz.002777,19.6024492500,20.0982117500,19.2653307500,19.4041442500,19.0967715000,55904632,1106467403.9900,2,13.820300,1,1.609600,84.984748,4.894435,6.533180,-57.138392,0
2024-10-18,sz.002777,19.1166020000,20.8220250000,18.7993140000,19.8305000000,19.4041442500,52978512,1044948513.9000,2,13.096900,1,2.197200,86.852067,5.001978,6.676729,-58.393860,0
2024-10-21,sz.002777,19.4933815000,20.3956692500,19.4338900000,19.8404152500,19.8305000000,38152350,764488894.4300,2,9.431700,1,0.050000,86.895493,5.004479,6.680068,-58.423057,0
2024-10-22,sz.002777,19.6421102500,19.6718560000,18.7398225000,18.9480427500,19.8404152500,29246462,562851063.7100,2,7.230100,1,-4.497800,82.987150,4.779390,6.379615,-55.795334,0
2024-10-23,sz.002777,18.8389750000,20.4948217500,18.5910937500,19.3446527500,18.9480427500,43950693,874994847.6700,2,10.865100,1,2.093100,84.724192,4.879429,6.513149,-56.963211,0
2024-10-24,sz.002777,19.0372800000,21.2781265000,18.7398225000,21.2781265000,19.3446527500,49002785,993840181.5000,2,12.114100,1,9.994900,93.192268,5.367122,7.164131,-62.656612,0
2024-10-25,sz.002777,21.8532110000,22.6960072500,20.6237200000,22.3390582500,21.2781265000,76845877,1683939816.3600,2,18.997200,1,4.986000,97.838854,5.634728,7.521336,-65.780684,0
2024-10-28,sz.002777,21.6648212500,23.2810070000,21.2880417500,22.1903295000,22.3390582500,51563670,1148478053.9000,2,12.747100,1,-0.665800,126.004733,5.571334,7.540638,-121.353185,0
2024-10-29,sz.002777,21.9226177500,21.9920245000,20.7823640000,20.8914317500,22.1903295000,39114189,845521519.4900,2,9.669500,1,-5.853400,118.629121,5.245220,7.099251,-114.249848,0
2024-10-30,sz.002777,20.8220250000,21.4169400000,20.3560082500,21.4169400000,20.8914317500,29524863,625910785.7700,2,7.298900,1,2.515400,121.613147,5.377159,7.277828,-117.123717,0
2024-10-31,sz.002777,21.8928720000,22.4679565000,21.4268552500,22.3291430000,21.4169400000,44247180,981280972.3400,2,10.938400,1,4.259300,126.792966,5.606186,7.587809,-122.112320,0
2024-11-01,sz.002777,22.0416007500,22.1407532500,20.2667710000,21.0104147500,22.3291430000,32142404,689402698.7400,2,7.946000,1,-5.905900,119.304749,5.275093,7.139684,-114.900536,0
2024-11-04,sz.002777,20.4254150000,20.9112622500,20.1874490000,20.8319402500,21.0104147500,17387160,361504393.1000,2,4.298300,1,-0.849500,118.291306,5.230283,7.079035,-113.924505,0
2024-11-05,sz.002777,20.8815165000,22.9141427500,20.7526182500,22.9141427500,20.8319402500,36764112,823797870.9800,2,9.088500,1,9.995200,130.114807,5.753062,7.786602,-125.311533,0
2024-11-06,sz.002777,23.0033800000,23.4495662500,22.2200752500,22.5472785000,22.9141427500,41510607,955115333.3500,2,10.261900,1,-1.601000,128.031619,5.660954,7.661935,-123.305247,0
2024-11-07,sz.002777,22.1209227500,22.7852445000,21.7937195000,22.5175327500,22.5472785000,22513822,505229077.3400,2,5.565700,1,-0.131900,127.862711,5.653485,7.651827,-123.142575,0
2024-11-08,sz.002777,22.4679565000,23.9453287500,22.4679565000,23.1025325000,22.5175327500,37583141,884457759.2500,2,9.291000,1,2.598000,131.184552,5.800361,7.850620,-126.341788,0
2024-11-11,sz.002777,22.8546512500,24.4510065000,22.8546512500,23.8461762500,23.1025325000,32606273,782828153.6500,2,8.060700,1,3.218900,135.407231,5.987068,8.103322,-130.408583,0
2024-11-12,sz.002777,23.6478712500,24.8178707500,23.0628715000,23.4297357500,23.8461762500,33060550,793891800.6600,2,8.173000,1,-1.746400,133.042531,5.882512,7.961809,-128.131178,0
2024-11-13,sz.002777,23.2016850000,23.2016850000,22.2399057500,22.9141427500,23.4297357500,17798176,407325831.1000,2,4.399900,1,-2.200600,130.114807,5.753062,7.786602,-125.311533,0
2024-11-14,sz.002777,22.8546512500,23.0331257500,21.7441432500,21.7937195000,22.9141427500,16146980,363594460.1800,2,3.991700,1,-4.889700,123.752637,5.471757,7.405864,-119.184227,0
2024-11-15,sz.002777,21.4466857500,22.1010922500,19.9296525000,20.2667710000,21.7937195000,23518408,502575066.3400,2,5.814000,1,-7.006400,115.082070,5.088386,6.886981,-110.833740,0
2024-11-18,sz.002777,20.3460930000,20.5939742500,18.8488902500,19.0670257500,20.2667710000,21071961,411872557.5700,2,5.209200,1,-5.919800,108.269482,4.787165,6.479288,-104.272643,0
2024-11-19,sz.002777,19.0967715000,19.7908390000,18.8885512500,19.7809237500,19.0670257500,13063362,254777865.7300,2,3.229400,1,3.744100,112.323254,4.966404,6.721883,-108.176767,0
2024-11-20,sz.002777,19.8701610000,21.7639737500,19.6421102500,21.7639737500,19.7809237500,22988774,490723930.8000,2,5.683100,1,10.025100,123.583730,5.464289,7.395755,-119.021555,0
2024-11-21,sz.002777,21.9523635000,23.1025325000,21.7540585000,21.8333805000,21.7639737500,37712129,852568791.2700,2,9.322900,1,0.318900,123.977847,5.481715,7.419341,-119.401123,0
2024-11-22,sz.002777,21.8730415000,22.2399057500,20.3361777500,20.4254150000,21.8333805000,24411693,525756413.2500,2,6.034900,1,-6.448700,115.982909,5.128216,6.940891,-111.701323,0
2024-11-25,sz.002777,21.2979570000,21.6152450000,19.7115170000,20.3262625000,20.4254150000,17282484,352385148.8600,2,4.272400,1,-0.485400,115.419885,5.103322,6.907198,-111.159084,0
2024-11-26,sz.002777,20.1477880000,20.7030420000,19.3942290000,19.4338900000,20.3262625000,15554111,312074490.0300,2,3.845200,1,-4.390200,110.352670,4.879274,6.603955,-106.278929,0
2024-11-27,sz.002777,19.5429577500,21.2979570000,19.2455002500,20.7922792500,19.4338900000,33236426,683964146.7700,2,8.216400,1,6.989800,118.066097,5.220325,7.065558,-113.707609,0
2024-11-28,sz.002777,20.7030420000,21.2880417500,20.3460930000,20.5543132500,20.7922792500,20097760,420253950.0000,2,4.968400,1,-1.144500,116.714840,5.160579,6.984693,-112.406234,0
2024-11-29,sz.002777,20.5245675000,21.2285502500,20.1577032500,20.9707537500,20.5543132500,18784610,393499086.4000,2,4.643800,1,2.026000,119.079540,5.265135,7.126206,-114.683640,0
2024-12-02,sz.002777,21.0798215000,21.1293977500,20.7228725000,20.9509232500,20.9707537500,14120183,298134797.4100,2,3.490700,1,-0.094600,118.966935,5.260156,7.119468,-114.575192,0
2024-12-03,sz.002777,20.8616860000,21.1988045000,20.4452455000,20.9608385000,20.9509232500,14004626,294354633.5800,2,3.462100,1,0.047300,119.023237,5.262645,7.122837,-114.629416,0
2024-12-04,sz.002777,20.9806690000,21.0699062500,19.9990592500,20.1775337500,20.9608385000,12934564,266742179.3000,2,3.197600,1,-3.737000,114.575349,5.065981,6.856657,-110.345724,0
2024-12-05,sz.002777,20.1874490000,20.8220250000,20.1279575000,20.6931267500,20.1775337500,11892110,247457504.4000,2,2.939900,1,2.555300,117.503073,5.195431,7.031864,-113.165370,0
2024-12-06,sz.002777,20.8021945000,21.0897367500,20.1874490000,20.7129572500,20.6931267500,15725295,328242292.3800,2,3.887500,1,0.095800,117.615678,5.200410,7.038603,-113.273817,0
2024-12-09,sz.002777,20.9310927500,21.0897367500,20.0486355000,20.2072795000,20.7129572500,11760883,242350558.5200,2,2.907400,1,-2.441400,114.744256,5.073449,6.866765,-110.508396,0
2024-12-10,sz.002777,20.8220250000,20.9707537500,20.4452455000,20.4849065000,20.2072795000,16136911,337027123.6600,2,3.989200,1,1.373900,116.320723,5.143153,6.961107,-112.026667,0
2024-12-11,sz.002777,20.5047370000,20.5741437500,20.1676185000,20.3956692500,20.4849065000,8945581,183764477.0300,2,2.211500,1,-0.435600,115.814001,5.120748,6.930783,-111.538651,0
2024-12-12,sz.002777,20.4452455000,20.5543132500,20.0288050000,20.3163472500,20.3956692500,10027885,204531587.3200,2,2.479000,1,-0.388900,115.363582,5.100833,6.903828,-111.104860,0
2024-12-13,sz.002777,20.1180422500,20.2766862500,19.6421102500,19.6916865000,20.3163472500,11797947,236800677.8300,2,2.916600,1,-3.074700,111.816532,4.943999,6.691558,-107.688751,0
2024-12-16,sz.002777,19.6817712500,19.7511780000,19.0372800000,19.2058392500,19.6916865000,10894630,212269644.1400,2,2.693300,1,-2.467300,109.057716,4.822017,6.526459,-105.031778,0
2024-12-17,sz.002777,19.1364325000,19.2058392500,18.5811785000,18.5910937500,19.2058392500,9129319,173371522.3100,2,2.256900,1,-3.200800,105.566968,4.667673,6.317559,-101.669894,0
2024-12-18,sz.002777,18.6307547500,18.9480427500,18.1548227500,18.6704157500,18.5910937500,11378046,212844421.5700,2,2.812800,1,0.426700,106.017387,4.687588,6.344514,-102.103685,0
2024-12-19,sz.002777,18.5216870000,18.9282122500,18.3233820000,18.7794835000,18.6704157500,9510000,179246484.0000,2,2.351000,1,0.584200,106.636713,4.714972,6.381577,-102.700148,0
2024-12-20,sz.002777,18.6902462500,19.0868562500,18.5910937500,18.9777885000,18.7794835000,8345073,159380958.6500,2,2.063000,1,1.056000,107.762761,4.764760,6.448964,-103.784627,0
2024-12-23,sz.002777,18.9777885000,18.9877037500,17.9664330000,18.0060940000,18.9777885000,11699233,216704348.1400,2,2.892200,1,-5.120200,102.245127,4.520797,6.118766,-98.470681,0
2024-12-24,sz.002777,18.0556702500,18.1944837500,17.7681280000,18.0655855000,18.0060940000,7909751,143441880.0600,2,1.955400,1,0.330400,102.582942,4.535733,6.138982,-98.796025,0
2024-12-25,sz.002777,18.2638905000,18.3729582500,17.5004162500,17.6491450000,18.0655855000,7471654,133992173.5400,2,1.847100,1,-2.305200,100.218241,4.431177,5.997469,-96.518619,0
2024-12-26,sz.002777,17.6590602500,17.9565177500,17.6491450000,17.6788907500,17.6491450000,7608400,136618545.0000,2,1.880900,1,0.168500,100.387149,4.438646,6.007577,-96.681291,0
2024-12-27,sz.002777,17.6888060000,18.1647380000,17.5499925000,17.8177042500,17.6788907500,9130310,164970364.8600,2,2.257100,1,0.785200,101.175382,4.473498,6.054748,-97.440426,0
2024-12-30,sz.002777,17.7681280000,18.0358397500,17.3417722500,17.8573652500,17.8177042500,6850333,123085761.3300,2,1.693500,1,0.222600,101.400591,4.483455,6.068226,-97.657322,0
2024-12-31,sz.002777,18.0457550000,18.2242295000,17.0641452500,17.0740605000,17.8573652500,9356727,165063908.6000,2,2.313100,1,-4.386500,96.952703,4.286791,5.802046,-93.373630,0
2025-01-02,sz.002777,17.0542300000,17.1335520000,16.2114337500,16.4394845000,17.0740605000,9901267,166965611.7000,2,2.447700,1,-3.716600,93.349351,4.127467,5.586407,-89.903298,0
2025-01-03,sz.002777,16.3601625000,16.5386370000,15.5074510000,15.5471120000,16.4394845000,9899308,158733491.2000,2,2.447200,1,-5.428200,88.282136,3.903419,5.283164,-85.023143,0
2025-01-06,sz.002777,15.5570272500,15.7652475000,15.2199087500,15.5867730000,15.5471120000,7859748,123420932.4900,2,1.943000,1,0.255100,88.507346,3.913377,5.296641,-85.240039,0
2025-01-07,sz.002777,15.6660950000,15.7553322500,15.4380442500,15.6958407500,15.5867730000,8014588,126112100.9800,2,1.981300,1,0.699700,89.126672,3.940761,5.333704,-85.836502,0
2025-01-08,sz.002777,15.7652475000,15.8544847500,14.9720275000,15.6066035000,15.6958407500,9680630,151048916.5800,2,2.393200,1,-0.568500,88.619951,3.918356,5.303380,-85.348487,0
2025-01-09,sz.002777,15.4578747500,16.1916032500,15.3289765000,15.7850780000,15.6066035000,10633926,170084513.2000,2,2.628800,1,1.143600,89.633393,3.963165,5.364029,-86.324518,0
2025-01-10,sz.002777,15.7949932500,16.1618575000,15.3190612500,15.3190612500,15.7850780000,8942648,141582821.7200,2,2.210700,1,-2.952300,86.987181,3.846162,5.205668,-83.775992,0
2025-01-13,sz.002777,15.2199087500,15.6660950000,14.9323665000,15.5272815000,15.3190612500,7170664,111287718.4800,2,1.772700,1,1.359200,88.169532,3.898440,5.276425,-84.914695,0
2025-01-14,sz.002777,15.7553322500,16.1618575000,15.6264340000,16.1618575000,15.5272815000,11254800,181493202.0000,2,2.782300,1,4.086800,91.772884,4.057764,5.492064,-88.385027,0
2025-01-15,sz.002777,16.2510947500,16.4593150000,15.9040610000,16.1816880000,16.1618575000,9770220,158900475.4000,2,2.415300,1,0.122700,91.885489,4.062742,5.498803,-88.493475,0
2025-01-16,sz.002777,16.1816880000,16.5782980000,16.0627050000,16.2411795000,16.1816880000,8058726,132581648.2400,2,1.992200,1,0.367600,92.223303,4.077679,5.519019,-88.818819,0
2025-01-17,sz.002777,16.1321117500,16.3998235000,16.0627050000,16.2411795000,16.2411795000,5888960,96375461.5400,2,1.455800,1,0.000000,92.223303,4.077679,5.519019,-88.818819,0
2025-01-20,sz.002777,16.3601625000,16.4692302500,16.1321117500,16.3105862500,16.2411795000,5607760,92441575.2000,2,1.386300,1,0.427400,92.617420,4.095105,5.542605,-89.198387,0
2025-01-21,sz.002777,16.4493997500,16.6278742500,16.0131287500,16.1618575000,16.3105862500,6503990,106262220.7000,2,1.607900,1,-0.911900,91.772884,4.057764,5.492064,-88.385027,0
