date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2023-06-05,sz.002472,23.7197073200,24.0837177600,23.3163444000,23.3753731200,23.6606786000,9041074,216971497.5100,2,1.197900,1,-1.205800,31.846415,2.914447,2.897070,28.816265,0
2023-06-06,sz.002472,23.4147256000,23.4147256000,22.5489710400,22.6178378800,23.3753731200,9004994,209267850.7100,2,1.193100,1,-3.240700,30.814355,2.819998,2.803183,27.882405,0
2023-06-07,sz.002472,22.6178378800,22.6473522400,21.5946734000,21.8504645200,22.6178378800,15172163,338057628.6900,2,2.010200,1,-3.392800,29.768892,2.724321,2.708077,26.936416,0
2023-06-08,sz.002472,21.8307882800,21.9980363200,21.4175872400,21.4569397200,21.8504645200,11011929,242160439.3300,2,1.459000,1,-1.801000,29.232757,2.675257,2.659305,26.451294,0
2023-06-09,sz.002472,21.5454828000,22.2538274400,21.5356446800,21.7520833200,21.4569397200,11219046,249333934.1100,2,1.486500,1,1.375500,29.634858,2.712055,2.695884,26.815136,0
2023-06-12,sz.002472,21.9094932400,23.6705167200,21.7914358000,23.4737543200,21.7520833200,25298865,592246740.3500,2,3.351900,1,7.915000,31.980448,2.926714,2.909263,28.937546,0
2023-06-13,sz.002472,24.1427464800,24.7527099200,23.7393835600,24.3591851200,23.4737543200,35504179,877743544.7700,2,4.704100,1,3.772000,33.186752,3.037109,3.019000,30.029071,0
2023-06-14,sz.002472,24.3395088800,26.7990388800,24.2509658000,26.7990388800,24.3591851200,64677578,1714110707.7300,2,8.569400,1,10.016200,36.510789,3.341311,3.321388,33.036829,0
2023-06-15,sz.002472,27.4286785600,28.7666628800,26.2776185200,27.8910702000,26.7990388800,88105040,2459537154.3900,2,11.673400,1,4.074900,37.998563,3.477466,3.456731,34.383044,0
2023-06-16,sz.002472,27.6451172000,27.6451172000,26.5038952800,27.0548300000,27.8910702000,59628486,1637218507.3400,2,7.900400,1,-2.998200,36.859276,3.373203,3.353090,33.352159,0
2023-06-19,sz.002472,27.8812320800,29.7209605200,27.6254409600,29.2684070000,27.0548300000,89071017,2608207529.8100,2,11.801400,1,8.181800,39.875035,3.649192,3.627433,36.080972,0
2023-06-20,sz.002472,28.6289292000,31.7180988800,28.4420049200,30.8916968000,29.2684070000,91996141,2835452044.1300,2,12.188900,1,5.546200,42.086592,3.851584,3.828619,38.082101,0
2023-06-21,sz.002472,32.2690336000,33.4004174000,31.3836028000,31.8066419600,30.8916968000,75164022,2457062974.9300,2,9.958800,1,2.961800,43.333106,3.965660,3.942014,39.210011,0
2023-06-26,sz.002472,31.9738900000,33.1839787600,30.7146106400,31.3344122000,31.8066419600,74509681,2419973210.5900,2,9.872100,1,-1.484700,42.689744,3.906782,3.883488,38.627864,0
2023-06-27,sz.002472,31.9738900000,32.3182242000,30.0948090800,31.4721458800,31.3344122000,64181527,2036508550.7500,2,8.503700,1,0.439600,42.877391,3.923955,3.900558,38.797657,0
2023-06-28,sz.002472,31.7180988800,34.5121249600,30.4883338800,33.5676654400,31.4721458800,87584282,2871876977.7700,2,11.604400,1,6.658300,45.732309,4.185225,4.160270,41.380933,0
2023-06-29,sz.002472,34.1481145200,36.9224643600,33.0364069600,35.3483651600,33.5676654400,120134511,4290729100.2000,2,15.917100,1,5.304800,48.158320,4.407243,4.380964,43.576111,0
2023-06-30,sz.002472,34.2268194800,35.9091380000,33.7742659600,35.7123756000,35.3483651600,72373818,2542119248.7200,2,9.589100,1,1.029800,48.654245,4.452628,4.426079,44.024849,0
2023-07-03,sz.002472,35.6041562800,36.1944434800,33.4004174000,33.8431328000,35.7123756000,73338463,2578096492.1700,2,9.716900,1,-5.234200,46.107604,4.219570,4.194411,41.720518,0
2023-07-04,sz.002472,33.6168560400,35.5352894400,33.6168560400,33.9710283600,33.8431328000,55309827,1938185082.8400,2,7.328200,1,0.377900,46.281848,4.235516,4.210261,41.878183,0
2023-07-05,sz.002472,34.1382764000,34.8564591600,33.2528456000,33.3118743200,33.9710283600,37552501,1295956129.4500,2,4.975500,1,-1.940300,45.383822,4.153333,4.128568,41.065603,0
2023-07-06,sz.002472,33.0560832000,34.7088873600,32.7609396000,33.4496080000,33.3118743200,49643176,1705431329.2600,2,6.577400,1,0.413500,45.571469,4.170505,4.145638,41.235396,0
2023-07-07,sz.002472,33.4987986000,33.9907046000,32.6133678000,32.8494826800,33.4496080000,40990991,1383115904.4000,2,5.431100,1,-1.794100,44.753863,4.095682,4.071261,40.495585,0
2023-07-10,sz.002472,33.1052738000,33.6070179200,32.6428821600,32.7412633600,32.8494826800,36789049,1231772927.5100,2,4.874300,1,-0.329400,44.606426,4.082189,4.057848,40.362176,0
2023-07-11,sz.002472,32.5740153200,33.5676654400,32.2001667600,33.1151119200,32.7412633600,34232851,1143638258.1300,2,4.535600,1,1.141800,45.115754,4.128800,4.104182,40.823042,0
2023-07-12,sz.002472,32.9183495200,33.1741406400,31.4229552800,31.6984226400,33.1151119200,41103242,1341869479.1500,2,5.445900,1,-4.278100,43.185668,3.952167,3.928602,39.076602,0
2023-07-13,sz.002472,31.8263182000,32.0329187200,30.9900780000,31.4623077600,31.6984226400,37543959,1198294166.9900,2,4.974300,1,-0.744900,42.863988,3.922728,3.899339,38.785529,0
2023-07-14,sz.002472,31.4623077600,32.4657960000,31.2360310000,31.4819840000,31.4623077600,31546867,1018381386.8000,2,4.179800,1,0.062500,42.890794,3.925182,3.901777,38.809785,0
