date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2026-01-05,sh.520990,0.9980,1.0000,0.9910,0.9930,0.9950,144369800,143483061.0000,3,2.541064,1,-0.201000,,,,,1
2026-01-06,sh.520990,0.9960,1.0080,0.9930,1.0080,0.9930,181416200,181837214.0000,3,3.193121,1,1.510600,,,,,1
2026-01-07,sh.520990,1.0060,1.0080,0.9950,1.0000,1.0080,170885800,170722313.0000,3,3.007774,1,-0.793700,,,,,1
2026-01-08,sh.520990,1.0010,1.0010,0.9930,0.9960,1.0000,138342600,137947734.0000,3,2.434979,1,-0.400000,,,,,1
2026-01-09,sh.520990,1.0000,1.0040,0.9980,1.0000,0.9960,152996300,153092921.0000,3,2.686280,1,0.401600,,,,,1
2026-01-12,sh.520990,1.0010,1.0030,0.9940,1.0000,1.0000,183422700,182858518.0000,3,3.220501,1,0.000000,,,,,1
2026-01-13,sh.520990,1.0010,1.0100,1.0000,1.0050,1.0000,213357992,214694009.0000,3,3.740845,1,0.500000,,,,,1
2026-01-14,sh.520990,1.0070,1.0100,1.0020,1.0030,1.0050,153545100,154405536.0000,3,2.692135,1,-0.199000,,,,,1
2026-01-15,sh.520990,1.0020,1.0150,1.0020,1.0050,1.0030,174899700,176215926.0000,3,3.066549,1,0.199400,,,,,1
2026-01-16,sh.520990,1.0070,1.0100,0.9910,0.9950,1.0050,198377000,198165087.0000,3,3.478181,1,-0.995000,,,,,1
2026-01-19,sh.520990,0.9950,1.0010,0.9900,0.9940,0.9950,216400300,215302261.0000,3,3.794186,1,-0.100500,,,,,1
2026-01-20,sh.520990,0.9950,1.0010,0.9900,0.9980,0.9940,166774700,166063129.0000,3,2.933349,1,0.402400,,,,,1
2026-01-21,sh.520990,0.9960,1.0000,0.9940,0.9980,0.9980,175702700,175277215.0000,3,3.093646,1,0.000000,,,,,1
2026-01-22,sh.520990,1.0000,1.0180,1.0000,1.0150,0.9980,408096560,412894069.0000,3,7.195604,1,1.703400,,,,,1
2026-01-23,sh.520990,1.0150,1.0160,1.0010,1.0030,1.0150,267379500,269042512.0000,3,4.747109,1,-1.182300,,,,,1
2026-01-26,sh.520990,1.0060,1.0260,1.0060,1.0250,1.0030,294524140,299963035.0000,3,5.265499,1,2.193400,,,,,1
2026-01-27,sh.520990,1.0240,1.0310,1.0190,1.0250,1.0250,174316600,178947095.0000,3,3.173160,1,0.000000,,,,,1
2026-01-28,sh.520990,1.0290,1.0670,1.0290,1.0650,1.0250,343222200,362374016.0000,3,6.247821,1,3.902400,,,,,1
2026-01-29,sh.520990,1.0650,1.0840,1.0600,1.0730,1.0650,442197207,473901184.0000,3,8.107060,1,0.751200,,,,,1
2026-01-30,sh.520990,1.0800,1.0810,1.0500,1.0560,1.0730,526295432,557346505.0000,3,9.451346,1,-1.584300,,,,,1
2026-02-02,sh.520990,1.0360,1.0370,1.0090,1.0150,1.0560,277860130,283718588.0000,3,4.846282,1,-3.882600,,,,,1
2026-02-03,sh.520990,1.0250,1.0320,1.0130,1.0270,1.0150,197715400,202458048.0000,3,3.437650,1,1.182300,,,,,1
2026-02-04,sh.520990,1.0290,1.0490,1.0280,1.0450,1.0270,240857500,250706829.0000,3,4.183391,1,1.752700,,,,,1
2026-02-05,sh.520990,1.0450,1.0450,1.0240,1.0360,1.0450,147598200,152450534.0000,3,2.559593,1,-0.861200,,,,,1
2026-02-06,sh.520990,1.0270,1.0480,1.0210,1.0410,1.0360,182454400,188982229.0000,3,3.164057,1,0.482600,,,,,1
2026-02-09,sh.520990,1.0490,1.0500,1.0400,1.0430,1.0410,177205557,185072598.0000,3,3.073033,1,0.192100,,,,,1
2026-02-10,sh.520990,1.0460,1.0530,1.0430,1.0490,1.0430,114293000,119754936.0000,3,1.982027,1,0.575300,,,,,1
2026-02-11,sh.520990,1.0520,1.0590,1.0450,1.0580,1.0490,110530700,116402691.0000,3,1.916783,1,0.858000,,,,,1
2026-02-12,sh.520990,1.0600,1.0690,1.0580,1.0640,1.0580,179746100,191290036.0000,3,3.117090,1,0.567100,,,,,1
2026-02-13,sh.520990,1.0590,1.0590,1.0400,1.0410,1.0640,212051000,222251505.0000,3,3.677310,1,-2.161700,,,,,1
2026-02-24,sh.520990,1.0550,1.0770,1.0550,1.0740,1.0410,231055300,247928210.0000,3,4.000632,1,3.170000,,,,,1
2026-02-25,sh.520990,1.0790,1.0920,1.0710,1.0730,1.0740,299184620,323958189.0000,3,5.180264,1,-0.093100,,,,,1
