date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2023-06-05,sz.002570,4.2000000000,4.2100000000,4.1500000000,4.1800000000,4.1800000000,6434197,26846365.5200,2,0.595800,1,0.000000,-24.552805,2.932619,1.687197,-276.955223,0
2023-06-06,sz.002570,4.1800000000,4.2000000000,4.1300000000,4.1400000000,4.1800000000,6719639,28015856.4600,2,0.622200,1,-0.956900,-24.317850,2.904556,1.671052,-274.304933,0
2023-06-07,sz.002570,4.1300000000,4.1800000000,4.1300000000,4.1700000000,4.1400000000,5380403,22386646.5100,2,0.498200,1,0.724600,-24.494066,2.925603,1.683161,-276.292650,0
2023-06-08,sz.002570,4.1600000000,4.1700000000,4.1100000000,4.1500000000,4.1700000000,6493255,26911593.0500,2,0.601200,1,-0.479600,-24.376589,2.911572,1.675088,-274.967506,0
2023-06-09,sz.002570,4.1600000000,4.1800000000,4.1300000000,4.1700000000,4.1500000000,9042700,37634281.0000,2,0.837300,1,0.481900,-24.494066,2.925603,1.683161,-276.292650,0
2023-06-12,sz.002570,4.1800000000,4.3100000000,4.1100000000,4.2700000000,4.1700000000,15465559,65236681.8800,2,1.432000,1,2.398100,-25.081454,2.995762,1.723525,-282.918373,0
2023-06-13,sz.002570,4.2600000000,4.3900000000,4.2400000000,4.3600000000,4.2700000000,20498821,88626219.5300,2,1.898100,1,2.107700,-25.610103,3.058904,1.759852,-288.881524,0
2023-06-14,sz.002570,4.3600000000,4.4000000000,4.3300000000,4.3500000000,4.3600000000,12060389,52628956.5800,2,1.116700,1,-0.229400,-25.551364,3.051888,1.755815,-288.218952,0
2023-06-15,sz.002570,4.3700000000,4.4200000000,4.3500000000,4.4100000000,4.3500000000,12943500,56805958.0000,2,1.198500,1,1.379300,-25.903797,3.093983,1.780034,-292.194386,0
2023-06-16,sz.002570,4.3900000000,4.4300000000,4.3900000000,4.4300000000,4.4100000000,10658818,47075352.3500,2,0.986900,1,0.453500,-26.021274,3.108015,1.788106,-293.519530,0
2023-06-19,sz.002570,4.3900000000,4.4200000000,4.3200000000,4.3300000000,4.4300000000,9274607,40381253.3100,2,0.858800,1,-2.257300,-25.433887,3.037857,1.747743,-286.893807,0
2023-06-20,sz.002570,4.3400000000,4.3500000000,4.2300000000,4.2500000000,4.3300000000,10421569,44355432.6800,2,0.965000,1,-1.847600,-24.963976,2.981730,1.715452,-281.593229,0
2023-06-21,sz.002570,4.2300000000,4.2600000000,4.2000000000,4.2100000000,4.2500000000,6335630,26807747.2000,2,0.586600,1,-0.941200,-24.729021,2.953667,1.699306,-278.942939,0
2023-06-26,sz.002570,4.1600000000,4.1800000000,4.1000000000,4.1100000000,4.2100000000,9066978,37385341.4800,2,0.839500,1,-2.375300,-24.141634,2.883508,1.658943,-272.317216,0
2023-06-27,sz.002570,4.1200000000,4.1800000000,4.1000000000,4.1800000000,4.1100000000,7488439,31089597.2700,2,0.693400,1,1.703200,-24.552805,2.932619,1.687197,-276.955223,0
2023-06-28,sz.002570,4.1900000000,4.1900000000,4.1200000000,4.1800000000,4.1800000000,8267400,34368772.0000,2,0.765500,1,0.000000,-24.552805,2.932619,1.687197,-276.955223,0
2023-06-29,sz.002570,4.1700000000,4.2400000000,4.1600000000,4.2400000000,4.1800000000,7925284,33153473.6900,2,0.733800,1,1.435400,-24.905238,2.974714,1.711416,-280.930656,0
2023-06-30,sz.002570,4.2100000000,4.3000000000,4.1800000000,4.2600000000,4.2400000000,13516217,57216824.1900,2,1.251500,1,0.471700,-25.022715,2.988746,1.785240,-282.255801,0
2023-07-03,sz.002570,4.2800000000,4.3300000000,4.2200000000,4.3300000000,4.2600000000,17724105,75535945.2700,2,1.641100,1,1.643200,-25.433887,3.037857,1.747743,-286.893807,0
2023-07-04,sz.002570,4.3000000000,4.3300000000,4.2400000000,4.3300000000,4.3300000000,19748600,84322364.0000,2,1.828600,1,0.000000,-25.433887,3.037857,1.747743,-286.893807,0
2023-07-05,sz.002570,4.2900000000,4.3400000000,4.2600000000,4.3200000000,4.3300000000,18329851,78819919.1800,2,1.697200,1,-0.230900,-25.375148,3.030841,1.743706,-286.231235,0
2023-07-06,sz.002570,4.3200000000,4.3400000000,4.2900000000,4.3400000000,4.3200000000,15390324,66526380.9400,2,1.425000,1,0.463000,-25.492625,3.044872,1.751779,-287.556379,0
2023-07-07,sz.002570,4.3300000000,4.3600000000,4.2900000000,4.3600000000,4.3400000000,13199218,57186045.4200,2,1.222200,1,0.460800,-25.610103,3.058904,1.759852,-288.881524,0
