date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2023-06-05,sh.600038,38.5116232000,38.6002688800,38.2259871200,38.3638804000,38.5017736800,2848469,111039243.1600,2,0.483200,1,-0.358100,58.891527,2.351197,1.089494,9.781511,0
2023-06-06,sh.600038,38.2555356800,38.5017736800,37.1129913600,37.2114865600,38.3638804000,5403254,206463179.3400,2,0.916600,1,-3.003900,57.122513,2.280570,1.056768,9.487689,0
2023-06-07,sh.600038,37.1917875200,37.4774236000,37.0341952000,37.3198312800,37.2114865600,3193314,120697994.7400,2,0.541700,1,0.291200,57.288830,2.287210,1.059844,9.515313,0
2023-06-08,sh.600038,37.2607341600,37.2902827200,36.6796124800,37.2114865600,37.3198312800,3538745,132931702.6600,2,0.600300,1,-0.290300,57.122513,2.280570,1.056768,9.487689,0
2023-06-09,sh.600038,37.1917875200,38.4623756000,37.0341952000,38.4131280000,37.2114865600,6478609,248561184.7900,2,1.099000,1,3.229200,58.967125,2.354215,1.090893,9.794068,0
2023-06-12,sh.600038,38.2161376000,38.3835794400,37.5266712000,37.6350159200,38.4131280000,6172185,236682288.7100,2,1.047100,1,-2.025600,57.772663,2.306527,1.068795,9.595675,0
2023-06-13,sh.600038,37.5168216800,37.5660692800,37.2311856000,37.3395303200,37.6350159200,3977925,150777216.3700,2,0.674800,1,-0.785100,57.319070,2.288418,1.060404,9.520336,0
2023-06-14,sh.600038,37.3493798400,37.5660692800,37.2311856000,37.3789284000,37.3395303200,3018487,114552422.4800,2,0.512100,1,0.105500,57.379549,2.290832,1.061523,9.530381,0
2023-06-15,sh.600038,37.3789284000,37.7926082400,37.2607341600,37.7236616000,37.3789284000,3718928,141895719.5400,2,0.630900,1,0.922300,57.908741,2.311960,1.071313,9.618277,0
2023-06-16,sh.600038,37.8615548800,38.5017736800,37.8024577600,38.2850842400,37.7236616000,4976880,193435470.9200,2,0.844300,1,1.488300,58.770568,2.346368,1.087257,9.761421,0
2023-06-19,sh.600038,38.3047832800,38.9844001600,38.2161376000,38.3047832800,38.2850842400,5057503,197932715.6900,2,0.858000,1,0.051500,58.800808,2.347575,1.087816,9.766443,0
2023-06-20,sh.600038,38.2653852000,38.9844001600,38.2358366400,38.7874097600,38.3047832800,6239627,245545752.9500,2,1.058500,1,1.260000,59.541677,2.377153,1.101522,9.889497,0
2023-06-21,sh.600038,38.6199679200,38.8563564000,38.4032784800,38.4426765600,38.7874097600,3557935,139324731.0900,2,0.603600,1,-0.888800,59.012485,2.356026,1.091732,9.801602,0
2023-06-26,sh.600038,38.3146328000,38.5608708000,37.9403510400,38.0979433600,38.4426765600,3721972,144354253.8200,2,0.631400,1,-0.896700,58.483293,2.334898,1.081942,9.713706,0
2023-06-27,sh.600038,38.2161376000,38.6593660000,37.9797491200,38.6101184000,38.0979433600,3213042,125496665.7100,2,0.545100,1,1.344400,59.269521,2.366288,1.096487,9.844294,0
2023-06-28,sh.600038,38.6695171800,38.9962181700,38.0854154100,38.7883175400,38.6101170000,4778848,186128801.0700,2,0.810700,1,0.461500,59.239281,2.365081,1.095928,9.839271,0
2023-06-29,sh.600038,38.7091173000,39.3427192200,38.6101170000,39.1744187100,38.7883175400,4919408,194499171.0700,2,0.834500,1,0.995400,59.828953,2.388623,1.106837,9.937212,0
2023-06-30,sh.600038,39.2833190400,39.6595201800,39.0655183800,39.4219194600,39.1744187100,4793796,191046205.2200,2,0.813200,1,0.631800,60.206947,2.403714,1.113830,9.999994,0
2023-07-03,sh.600038,39.5605198800,39.7783205400,39.3031191000,39.6496201500,39.4219194600,5093099,203653654.4300,2,0.864000,1,0.577600,60.554702,2.417598,1.120263,10.057754,0
2023-07-04,sh.600038,39.4714196100,39.9763211400,39.4615195800,39.9268209900,39.6496201500,4386582,176298968.6400,2,0.744100,1,0.699100,60.978056,2.434500,1.128095,10.128070,0
2023-07-05,sh.600038,39.8476207500,39.8476207500,39.2932190700,39.3625192800,39.9268209900,3618779,144502891.5900,2,0.613900,1,-1.413300,60.116228,2.400092,1.112151,9.984926,0
2023-07-06,sh.600038,39.3031191000,39.4912196700,39.0358182900,39.1150185300,39.3625192800,2647900,104881320.4400,2,0.449200,1,-0.628800,59.738234,2.385001,1.105158,9.922144,0
2023-07-07,sh.600038,39.1546186500,39.2536189500,38.7784175100,38.9170179300,39.1150185300,2921804,115064707.6000,2,0.495700,1,-0.506200,59.435839,2.372928,1.099564,9.871918,0
2023-07-10,sh.600038,39.1051185000,39.4516195500,38.9962181700,39.2338188900,38.9170179300,2587911,102522104.2800,2,0.439000,1,0.814000,59.919671,2.392245,1.108515,9.952279,0
2023-07-11,sh.600038,39.3229191600,40.2436219500,39.1744187100,40.1050215300,39.2338188900,5409398,218022412.2100,2,0.917700,1,2.220500,61.250212,2.445365,1.133130,10.173274,0
