date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2024-10-14,sh.600262,17.9033265600,18.3272489400,17.7455880000,18.2188036800,17.8737505800,4586123,84211523.3900,2,2.697700,1,1.930500,19.017481,2.066442,1.194542,-17.116299,0
2024-10-15,sh.600262,18.0512064600,18.4159768800,17.9329025400,18.0413478000,18.2188036800,4514502,83039990.4800,2,2.655600,1,-0.974000,18.832246,2.046315,1.182907,-16.949581,0
2024-10-16,sh.600262,17.7554466600,18.0314891400,17.5977081000,17.7948813000,18.0413478000,4087800,73768401.0000,2,2.404600,1,-1.366100,18.574975,2.018360,1.166747,-16.718030,0
2024-10-17,sh.600262,17.8934679000,18.3173902800,17.7455880000,17.7455880000,17.7948813000,3441220,62735009.2000,2,2.024200,1,-0.277000,18.523520,2.012769,1.163515,-16.671719,0
2024-10-18,sh.600262,17.6075667600,18.3075316200,17.6075667600,18.1990863600,17.7455880000,5957170,108345758.6600,2,3.504200,1,2.555600,18.996899,2.064206,1.193249,-17.097775,0
2024-10-21,sh.600262,18.1399344000,18.8497579200,18.1103584200,18.6427260600,18.1990863600,6406904,120294593.9700,2,3.768800,1,2.437700,19.459987,2.114525,1.222337,-17.514568,0
2024-10-22,sh.600262,18.5835741000,18.5835741000,18.1695103800,18.4751288400,18.6427260600,5500668,102541670.3600,2,3.235700,1,-0.899000,19.285043,2.095516,1.211348,-17.357112,0
2024-10-23,sh.600262,18.4356942000,18.7708886400,18.2680969800,18.6131500800,18.4751288400,5551038,104716690.0300,2,3.265300,1,0.747100,19.429115,2.111171,1.220398,-17.486781,0
2024-10-24,sh.600262,18.6328674000,18.7018780200,18.2089450200,18.4554115200,18.6131500800,3755300,70056153.8000,2,2.209000,1,-0.847500,19.264461,2.093279,1.210055,-17.338588,0
2024-10-25,sh.600262,18.7413126600,18.8891925600,18.4948461600,18.6131500800,18.4554115200,5694528,107910508.7900,2,3.349700,1,0.854700,20.488384,2.065598,1.258157,-123.207000,0
2024-10-28,sh.600262,18.2385210000,19.1159417400,17.9329025400,18.9187685400,18.6131500800,8763600,164056743.9800,2,5.155100,1,1.641900,20.824793,2.099514,1.278815,-125.229997,0
2024-10-29,sh.600262,18.8398992600,19.4018428800,18.5934327600,18.9483445200,18.9187685400,7726119,148781659.3100,2,4.544800,1,0.156300,20.857348,2.102797,1.280814,-125.425770,0
2024-10-30,sh.600262,18.9779205000,19.6088747400,18.8793339000,19.4708535000,18.9483445200,10464124,205193583.4900,2,6.155400,1,2.757500,21.432499,2.160782,1.316133,-128.884441,0
2024-10-31,sh.600262,19.3229736000,20.3088396000,18.9680618400,19.6483093800,19.4708535000,11455503,228392527.1100,2,6.738500,1,0.911400,21.627833,2.180475,1.328128,-130.059084,0
2024-11-01,sh.600262,19.5398641200,19.5694401000,18.6624433800,18.9483445200,19.6483093800,7341361,142397590.3100,2,4.318400,1,-3.562500,20.857348,2.102797,1.280814,-125.425770,0
2024-11-04,sh.600262,18.9779205000,19.7271786600,18.8103232800,19.4511361800,18.9483445200,5879261,115465937.7400,2,3.458400,1,2.653500,21.410795,2.158594,1.314800,-128.753926,0
2024-11-05,sh.600262,19.3328322600,19.9440691800,19.2933976200,19.7074613400,19.4511361800,7191973,143190969.9300,2,4.230600,1,1.317800,21.692945,2.187040,1.332127,-130.450632,0
2024-11-06,sh.600262,19.6285920600,19.9736451600,19.4609948400,19.6680267000,19.7074613400,6852300,136768195.0000,2,4.030800,1,-0.200100,21.649537,2.182664,1.329461,-130.189600,0
2024-11-07,sh.600262,19.5004294800,19.8356239200,19.2933976200,19.5990160800,19.6680267000,6436961,127475308.7700,2,3.786400,1,-0.350900,21.573574,2.175005,1.324796,-129.732795,0
2024-11-08,sh.600262,19.9144932000,19.9144932000,19.3624082400,19.7567546400,19.5990160800,8509661,169832817.2700,2,5.005700,1,0.804800,21.747204,2.192510,1.335459,-130.776922,0
2024-11-11,sh.600262,19.7173200000,20.2102530000,19.5694401000,20.0426557800,19.7567546400,7303200,147771983.0000,2,4.296000,1,1.447100,22.061909,2.224238,1.354784,-132.669402,0
2024-11-12,sh.600262,20.0426557800,20.7524793000,19.7173200000,19.9144932000,20.0426557800,7494272,153765716.8400,2,4.408400,1,-0.639400,21.920834,2.210015,1.346121,-131.821049,0
2024-11-13,sh.600262,19.9144932000,20.0426557800,19.2835389600,19.9539278400,19.9144932000,5373600,106975022.0000,2,3.160900,1,0.198000,21.964242,2.214391,1.348787,-132.082081,0
2024-11-14,sh.600262,19.8849172200,19.9736451600,19.3426909200,19.3426909200,19.9539278400,4197300,83535272.5600,2,2.469000,1,-3.063200,21.291424,2.146559,1.307470,-128.036088,0
2024-11-15,sh.600262,19.2736803000,19.6581680400,18.9582031800,18.9877791600,19.3426909200,4061402,79679639.2800,2,2.389100,1,-1.834900,20.900756,2.107173,1.283480,-125.686802,0
2024-11-18,sh.600262,19.0173551400,20.6243167200,18.4948461600,19.8454825800,18.9877791600,9780403,195560298.3600,2,5.753200,1,4.517100,21.844871,2.202357,1.341456,-131.364243,0
2024-11-19,sh.600262,19.8060479400,20.4172848600,19.4609948400,20.3877088800,19.8454825800,9022929,183875356.7500,2,5.307600,1,2.732200,22.441726,2.262530,1.378108,-134.953430,0
2024-11-20,sh.600262,20.3778502200,21.5707480800,20.0130798000,21.5214547800,20.3877088800,13454187,287123579.2500,2,7.914200,1,5.560900,23.689694,2.388348,1.454744,-142.458094,0
2024-11-21,sh.600262,21.3144229200,21.3637162200,20.2792636200,20.6933273400,21.5214547800,10371254,217254658.2700,2,6.100700,1,-3.847900,22.778134,2.296446,1.398766,-136.976427,0
2024-11-22,sh.600262,20.5158714600,20.6045994000,19.2243870000,19.2539629800,20.6933273400,8798453,177777062.9000,2,5.175600,1,-6.955700,21.193757,2.136713,1.301472,-127.448767,0
2024-11-25,sh.600262,19.2638216400,19.4609948400,18.6131500800,18.9976378200,19.2539629800,6783203,130152578.6800,2,3.990100,1,-1.331300,20.911608,2.108267,1.284146,-125.752060,0
2024-11-26,sh.600262,18.9384858600,19.1652350400,18.7314540000,18.8300406000,18.9976378200,3391300,65054372.0000,2,1.994900,1,-0.882200,20.727126,2.089668,1.272817,-124.642675,0
2024-11-27,sh.600262,18.6723020400,19.0962244200,18.1793690400,19.0567897800,18.8300406000,4113500,77615699.0000,2,2.419700,1,1.204200,20.976719,2.114831,1.288145,-126.143608,0
2024-11-28,sh.600262,18.8497579200,19.1159417400,18.6821607000,18.7215953400,19.0567897800,3724500,71531838.0000,2,2.190900,1,-1.758900,20.607755,2.077633,1.265487,-123.924838,0
2024-11-29,sh.600262,18.6427260600,19.0567897800,18.5835741000,18.9089098800,18.7215953400,3999800,76296978.0000,2,2.352800,1,1.000500,20.813941,2.098420,1.278149,-125.164739,0
2024-12-02,sh.600262,18.9089098800,19.4215602000,18.8398992600,19.3525495800,18.9089098800,4360728,85153673.6000,2,2.565100,1,2.346200,21.302276,2.147653,1.308136,-128.101346,0
2024-12-03,sh.600262,19.3525495800,19.7567546400,19.1060830800,19.3919842200,19.3525495800,3811456,74994742.0000,2,2.242000,1,0.203800,21.345684,2.152030,1.310802,-128.362378,0
2024-12-04,sh.600262,19.3328322600,19.8356239200,19.2145283400,19.5300054600,19.3919842200,4455606,88447833.1000,2,2.620900,1,0.711700,21.497610,2.167347,1.320132,-129.275989,0
