date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2024-10-14,sz.399233,2381.2136,2440.5893,2350.0632,2436.5492,2369.1781,40184562549,550104055020.4400,3,3.113247,1,2.843649,0.000000,0.000000,0.000000,0.000000,0
2024-10-15,sz.399233,2428.4404,2464.0720,2385.8310,2385.8310,2436.5492,41548886678,583179168026.2800,3,3.218654,1,-2.081559,0.000000,0.000000,0.000000,0.000000,0
2024-10-16,sz.399233,2347.7046,2392.1387,2341.5093,2359.8294,2385.8310,35636996934,471561679438.7700,3,2.760684,1,-1.089834,0.000000,0.000000,0.000000,0.000000,0
2024-10-17,sz.399233,2374.7705,2396.4793,2346.2604,2347.0486,2359.8294,38926500367,505259354102.3300,3,3.015376,1,-0.541598,0.000000,0.000000,0.000000,0.000000,0
2024-10-18,sz.399233,2342.6389,2505.7236,2342.6389,2453.2371,2347.0486,51966692206,753655500124.9200,3,4.023591,1,4.524342,0.000000,0.000000,0.000000,0.000000,0
2024-10-21,sz.399233,2478.4511,2533.0834,2458.8329,2494.0950,2453.2371,54427544538,818470220333.6500,3,4.212893,1,1.665469,0.000000,0.000000,0.000000,0.000000,0
2024-10-22,sz.399233,2495.1000,2532.0517,2481.0462,2520.7620,2494.0950,53922724990,758218288946.4100,3,4.173752,1,1.069205,0.000000,0.000000,0.000000,0.000000,0
2024-10-23,sz.399233,2510.9936,2560.9859,2502.2781,2528.9209,2520.7620,55116030923,754842388041.0000,3,4.266070,1,0.323668,0.000000,0.000000,0.000000,0.000000,0
2024-10-24,sz.399233,2515.1220,2522.6990,2491.7533,2503.4219,2528.9209,44661513298,609732050067.1800,3,3.456415,1,-1.008296,0.000000,0.000000,0.000000,0.000000,0
2024-10-25,sz.399233,2511.7232,2576.2947,2511.7232,2553.5723,2503.4219,51365780552,714987655694.3600,3,3.974871,1,2.003274,0.000000,0.000000,0.000000,0.000000,0
2024-10-28,sz.399233,2555.9030,2582.3377,2535.4011,2582.3377,2553.5723,56668356930,735663222851.8200,3,4.383486,1,1.126477,0.000000,0.000000,0.000000,0.000000,0
2024-10-29,sz.399233,2587.5860,2592.2017,2542.0915,2543.2166,2582.3377,59178146819,784789895770.4600,3,4.577599,1,-1.514949,0.000000,0.000000,0.000000,0.000000,0
2024-10-30,sz.399233,2527.1291,2560.4550,2516.9664,2542.9210,2543.2166,53095192352,682254287292.9500,3,4.106939,1,-0.011623,0.000000,0.000000,0.000000,0.000000,0
