date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2024-10-14,sh.600550,8.9600000000,9.9200000000,8.9100000000,9.9200000000,9.0200000000,214351599,2080502044.4800,2,11.639900,1,9.977800,-127.333042,34.548337,4.514010,154.994209,0
2024-10-15,sh.600550,9.8300000000,10.9000000000,9.6000000000,10.3200000000,9.9200000000,304328034,3149161289.4400,2,16.525800,1,4.032300,-132.467438,35.941415,4.696027,161.243976,0
2024-10-16,sh.600550,10.1900000000,11.2500000000,10.1200000000,10.8600000000,10.3200000000,287837057,3110825966.1900,2,15.630300,1,5.232600,-139.398874,37.822071,4.941749,169.681161,0
2024-10-17,sh.600550,11.1300000000,11.2500000000,9.8300000000,10.1000000000,10.8600000000,275942876,2861813610.4400,2,14.984400,1,-6.998200,-129.643520,35.175222,4.595918,157.806604,0
2024-10-18,sh.600550,10.0000000000,11.0000000000,9.6100000000,10.6900000000,10.1000000000,269563017,2818878550.3400,2,14.638000,1,5.841600,-137.216755,37.230013,4.864392,167.025010,0
2024-10-21,sh.600550,10.6900000000,11.6400000000,10.5000000000,11.2000000000,10.6900000000,264347349,2896279005.0500,2,14.354800,1,4.770800,-143.763111,39.006187,5.096463,174.993462,0
2024-10-22,sh.600550,11.0000000000,11.6900000000,10.3000000000,11.1700000000,11.2000000000,242241467,2653792471.7400,2,13.154400,1,-0.267900,-143.378032,38.901706,5.082812,174.524730,0
2024-10-23,sh.600550,10.9800000000,12.2900000000,10.9000000000,12.2900000000,11.1700000000,244638942,2925786032.8300,2,13.284600,1,10.026900,-157.754343,42.802325,5.592458,192.024076,0
2024-10-24,sh.600550,12.4200000000,12.9900000000,11.5800000000,12.0600000000,12.2900000000,298890324,3695631647.0000,2,16.230600,1,-1.871400,-154.802065,42.001305,5.487799,188.430460,0
2024-10-25,sh.600550,11.6000000000,12.0700000000,11.2600000000,11.3600000000,12.0600000000,259396772,2988539189.4600,2,14.085900,1,-5.804300,-145.816870,39.563419,5.169270,177.493369,0
2024-10-28,sh.600550,11.3600000000,12.2500000000,11.0400000000,12.0600000000,11.3600000000,246487411,2873730506.1400,2,13.384900,1,6.162000,-154.802065,42.001305,5.487799,188.430460,0
2024-10-29,sh.600550,11.8800000000,12.1000000000,11.5700000000,11.5900000000,12.0600000000,200195722,2355102104.5200,2,10.871200,1,-3.897200,-438.547451,36.189619,4.654035,191.901310,0
2024-10-30,sh.600550,11.2100000000,11.9300000000,10.9100000000,11.9000000000,11.5900000000,193414741,2205580363.6900,2,10.502900,1,2.674700,-450.277366,37.157590,4.778517,197.034132,0
2024-10-31,sh.600550,11.9000000000,13.0900000000,11.7200000000,12.6000000000,11.9000000000,278179032,3453781012.0300,2,15.105900,1,5.882400,-476.764269,39.343330,5.059606,208.624375,0
2024-11-01,sh.600550,12.3200000000,12.4500000000,11.3400000000,11.3400000000,12.6000000000,186426773,2180162257.3300,2,10.123500,1,-10.000000,-429.087843,35.408997,4.553646,187.761938,0
2024-11-04,sh.600550,10.6700000000,11.2200000000,10.6700000000,10.7400000000,11.3400000000,108782085,1181911310.9900,2,5.907200,1,-5.291000,-406.384782,33.535506,4.312712,177.827444,0
2024-11-05,sh.600550,10.7000000000,11.1000000000,10.6700000000,10.9400000000,10.7400000000,99543021,1088235373.2800,2,5.405500,1,1.862200,-413.952469,34.160003,4.393023,181.138942,0
2024-11-06,sh.600550,10.9000000000,11.1600000000,10.1800000000,10.3900000000,10.9400000000,135426472,1452220913.0000,2,7.354000,1,-5.027400,-393.141330,32.442635,4.172167,172.032322,0
2024-11-07,sh.600550,10.2500000000,10.5500000000,10.1200000000,10.5300000000,10.3900000000,85571644,890134050.7700,2,4.646800,1,1.347400,-398.438711,32.879783,4.228385,174.350371,0
2024-11-08,sh.600550,10.5400000000,10.7000000000,10.3700000000,10.4400000000,10.5300000000,82047845,863093602.0800,2,4.455400,1,-0.854700,-395.033252,32.598760,4.192245,172.860196,0
2024-11-11,sh.600550,10.4000000000,10.4400000000,10.2500000000,10.3700000000,10.4400000000,65066092,673354967.3800,2,3.533300,1,-0.670500,-392.384561,32.380185,4.164136,171.701172,0
2024-11-12,sh.600550,10.3900000000,10.6000000000,10.2300000000,10.3300000000,10.3700000000,74847598,779875354.9200,2,4.064400,1,-0.385700,-390.871024,32.255286,4.148074,171.038873,0
2024-11-13,sh.600550,10.2000000000,10.5000000000,10.1500000000,10.4700000000,10.3300000000,58850646,611569652.4300,2,3.195700,1,1.355300,-396.168405,32.692434,4.204292,173.356921,0
2024-11-14,sh.600550,10.4800000000,10.4800000000,9.8800000000,9.9200000000,10.4700000000,74781356,758647132.1300,2,4.060800,1,-5.253100,-375.357266,30.975067,3.983436,164.250302,0
2024-11-15,sh.600550,9.7800000000,9.8500000000,9.1800000000,9.2000000000,9.9200000000,91542237,867557122.3100,2,4.971000,1,-7.258100,-348.113594,28.726876,3.694316,152.328909,0
2024-11-18,sh.600550,9.2000000000,9.3200000000,8.9300000000,9.0000000000,9.2000000000,53939423,492921561.0800,2,2.929100,1,-2.173900,-340.545907,28.102379,3.614004,149.017411,0
2024-11-19,sh.600550,9.0000000000,9.2400000000,8.9700000000,9.2300000000,9.0000000000,49234680,448522645.7100,2,2.673600,1,2.555600,-349.248747,28.820551,3.706362,152.825633,0
2024-11-20,sh.600550,9.2500000000,9.3000000000,9.1500000000,9.2800000000,9.2300000000,51045495,471926577.5600,2,2.771900,1,0.541700,-351.140668,28.976675,3.726440,153.653508,0
2024-11-21,sh.600550,9.2800000000,9.8800000000,9.2100000000,9.7200000000,9.2800000000,98059650,938671671.5100,2,5.324900,1,4.741400,-367.789579,30.350569,3.903125,160.938804,0
2024-11-22,sh.600550,9.7200000000,9.7200000000,9.1200000000,9.1400000000,9.7200000000,72759177,683116803.7700,2,3.951000,1,-5.967100,-345.843288,28.539527,3.670222,151.335459,0
2024-11-25,sh.600550,9.1400000000,9.2100000000,8.7600000000,8.9300000000,9.1400000000,46571438,415057423.3000,2,2.529000,1,-2.297600,-337.897216,27.883805,3.585895,147.858386,0
2024-11-26,sh.600550,8.9300000000,9.7900000000,8.8300000000,9.3200000000,8.9300000000,87513836,811422732.2600,2,4.752200,1,4.367300,-352.654206,29.101575,3.742502,154.315808,0
2024-11-27,sh.600550,9.0500000000,9.1600000000,8.8100000000,9.1500000000,9.3200000000,56620110,508288676.8000,2,3.074600,1,-1.824000,-346.221672,28.570752,3.674238,151.501034,0
2024-11-28,sh.600550,9.1500000000,9.4300000000,9.0900000000,9.1400000000,9.1500000000,49918934,460273218.2300,2,2.710700,1,-0.109300,-345.843288,28.539527,3.670222,151.335459,0
2024-11-29,sh.600550,9.1100000000,9.2800000000,8.9600000000,9.1600000000,9.1400000000,46932151,428305917.3900,2,2.548500,1,0.218800,-346.600056,28.601977,3.678253,151.666609,0
2024-12-02,sh.600550,9.1000000000,9.3400000000,9.1000000000,9.3200000000,9.1600000000,45779095,424312180.9400,2,2.485900,1,1.746700,-352.654206,29.101575,3.742502,154.315808,0
2024-12-03,sh.600550,9.3300000000,9.5500000000,9.2000000000,9.3300000000,9.3200000000,42542874,396931305.2400,2,2.310200,1,0.107300,-353.032590,29.132799,3.746518,154.481382,0
2024-12-04,sh.600550,9.2500000000,9.3900000000,9.1700000000,9.2100000000,9.3300000000,36552791,338947150.8900,2,1.984900,1,-1.286200,-348.491978,28.758101,3.698331,152.494484,0
2024-12-05,sh.600550,9.2400000000,9.3800000000,9.1500000000,9.3200000000,9.2100000000,39171230,363286134.5900,2,2.127100,1,1.194400,-352.654206,29.101575,3.742502,154.315808,0
2024-12-06,sh.600550,9.4800000000,9.5500000000,9.1800000000,9.3600000000,9.3200000000,54257607,506571635.2000,2,2.946300,1,0.429200,-354.167743,29.226474,3.758565,154.978107,0
2024-12-09,sh.600550,9.3500000000,9.3600000000,9.0900000000,9.1900000000,9.3600000000,37372606,344097886.7400,2,2.029400,1,-1.816200,-347.735209,28.695651,3.690300,152.163334,0
2024-12-10,sh.600550,9.3800000000,9.4000000000,9.2300000000,9.2500000000,9.1900000000,48700077,454288368.0900,2,2.644500,1,0.652900,-350.005515,28.883001,3.714393,153.156783,0
2024-12-11,sh.600550,9.2100000000,9.3300000000,9.1700000000,9.2500000000,9.2500000000,28065566,259708122.2400,2,1.524000,1,0.000000,-350.005515,28.883001,3.714393,153.156783,0
2024-12-12,sh.600550,9.2800000000,9.3600000000,9.1900000000,9.3600000000,9.2500000000,40027398,371629542.2100,2,2.173600,1,1.189200,-354.167743,29.226474,3.758565,154.978107,0
2024-12-13,sh.600550,9.3500000000,9.3500000000,9.0300000000,9.0400000000,9.3600000000,43800006,400789073.7800,2,2.378500,1,-3.418800,-342.059444,28.227278,3.630067,149.679710,0
2024-12-16,sh.600550,9.0100000000,9.0800000000,8.9500000000,9.0000000000,9.0400000000,25972388,233836009.6600,2,1.410400,1,-0.442500,-340.545907,28.102379,3.614004,149.017411,0
2024-12-17,sh.600550,8.9600000000,9.0300000000,8.7300000000,8.7700000000,9.0000000000,29491459,261329106.6700,2,1.601500,1,-2.555600,-331.843067,27.384207,3.521647,145.209188,0
2024-12-18,sh.600550,8.9600000000,9.3300000000,8.9300000000,9.0200000000,8.7700000000,60130468,548229580.9000,2,3.265200,1,2.850600,-341.302675,28.164829,3.622036,149.348561,0
2024-12-19,sh.600550,8.8600000000,9.0000000000,8.7500000000,8.8200000000,9.0200000000,32991431,292047304.0500,2,1.791500,1,-2.217300,-333.734989,27.540331,3.541724,146.037063,0
2024-12-20,sh.600550,8.7900000000,8.8400000000,8.7200000000,8.7200000000,8.8200000000,28540331,250560275.6900,2,1.549800,1,-1.133800,-329.951145,27.228083,3.501569,144.381314,0
2024-12-23,sh.600550,8.6400000000,8.7300000000,8.3600000000,8.3600000000,8.7200000000,34938654,296742497.1300,2,1.897300,1,-4.128400,-316.329309,26.103988,3.357009,138.420617,0
2024-12-24,sh.600550,8.4800000000,8.4800000000,8.3000000000,8.4000000000,8.3600000000,21489404,180050152.2000,2,1.166900,1,0.478500,-317.842846,26.228887,3.373071,139.082917,0
2024-12-25,sh.600550,8.3900000000,8.4000000000,8.0300000000,8.1300000000,8.4000000000,33778201,274781175.1200,2,1.834200,1,-3.214300,-307.626469,25.385816,3.264651,134.612394,0
2024-12-26,sh.600550,8.1900000000,8.2500000000,8.1100000000,8.1300000000,8.1300000000,20247243,165340387.4300,2,1.099500,1,0.000000,-307.626469,25.385816,3.264651,134.612394,0
2024-12-27,sh.600550,8.1300000000,8.3300000000,8.1100000000,8.2500000000,8.1300000000,30555655,252753670.7900,2,1.659300,1,1.476000,-312.167081,25.760514,3.312837,136.599293,0
2024-12-30,sh.600550,8.2400000000,8.2600000000,8.0800000000,8.1200000000,8.2500000000,21449300,174562188.0000,2,1.164800,1,-1.575800,-307.248085,25.354591,3.260635,134.446819,0
2024-12-31,sh.600550,8.1200000000,8.1900000000,7.8500000000,7.8500000000,8.1200000000,24331611,193787729.3400,2,1.321300,1,-3.325100,-297.031708,24.511519,3.152215,129.976297,0
2025-01-02,sh.600550,7.8300000000,7.9200000000,7.5900000000,7.6600000000,7.8500000000,27514626,213563493.4200,2,1.494100,1,-2.420400,-289.842405,23.918247,3.075919,126.830374,0
2025-01-03,sh.600550,7.7400000000,7.7500000000,7.2500000000,7.2800000000,7.6600000000,32090205,238813736.2500,2,1.742600,1,-4.960800,-275.463800,22.731702,2.923328,120.538528,0
2025-01-06,sh.600550,7.2600000000,7.3900000000,7.1300000000,7.3500000000,7.2800000000,27829373,203254678.1900,2,1.511200,1,0.961500,-278.112491,22.950276,2.951437,121.697552,0
2025-01-07,sh.600550,7.3500000000,7.5200000000,7.3000000000,7.5000000000,7.3500000000,20292481,150745866.7100,2,1.101900,1,2.040800,-283.788256,23.418649,3.011670,124.181176,0
